"eBird.English.Name.2024","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"Firethroat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian Rubythroat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Rubythroat",-3.66267706440822,2.61315948813343,8.88899604067508,-9.82015677148412,0.361511179226491,10.5431791299371,-4.7754587273193,0.0650481514031954,4.9055550301257,-4.07574019987954,1.34581260446832,6.76736540881617,-4.23129799441394,0.282257474807573,4.79581294402908,-4.35699790943647,0.520801071364819,5.3986000521661,-4.04565207692796,0.910889459021935,5.86743099497183,-4.2829344647535,0.866285317457211,6.01550509966792,-5.49161020714075,-0.873559229274818,3.74449174859112,-5.13646654809673,0.72495522675343,6.58637700160359
"Chinese Rubythroat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-tailed Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-fronted Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-flanked Bluetail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Bluetail",-4.22978917712833,-1.20122074801679,1.82734768109474,-6.43586051450481,-0.165420158835376,6.10502019683405,-2.66703198962393,0.421379545383113,3.50979108039016,-2.75163670702304,0.296020752292642,3.34367821160832,-2.73100158993141,0.226955006443879,3.18491160281916,-2.91561592406495,0.0574735723472035,3.03056306875936,-2.96817799436178,-0.042394225576074,2.88338954320963,-3.10879383120184,-0.127396574141132,2.85400068291957,-2.33330731532088,1.04301909043774,4.41934549619636,-2.27431905976296,1.69608909150047,5.66649724276391
"Rufous-breasted Bush-Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Bush-Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golden Bush-Robin",-3.09653591326275,1.34143657716735,5.77940906759744,-2.19745425628979,8.96916504697246,20.1357843502347,-1.43830042971393,3.54866909519634,8.53563862010662,-1.1388442121668,3.61507839025609,8.36900099267898,-1.18567658182801,3.328993345549,7.84366327292601,-1.49044130564021,3.28989034894018,8.07022200352058,-1.03322869334485,3.69988496939846,8.43299863214177,-1.13351130952764,3.67937388792573,8.49225908537911,-1.48912814609263,3.57073700575069,8.630602157594,-1.34213874254988,4.55725403950469,10.4566468215593
"Yellow-rumped Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mugimaki Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slaty-backed Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-and-orange Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
