"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Black-headed Cuckooshrike","Lalage melanoptera","bkhcus1","Passeriformes","Campephagidae (Cuckooshrikes)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Black-headed Cuckooshrike","Lalage melanoptera","Black-headed Cuckooshrike","Lalage melanoptera","Least Concern","Schedule-II","","",NA,"Black-headed Cuckooshrike","Lalage melanoptera","avibase-58BC7F5D",1,3.39,2,0.874953248,645,"X","X","X",383,0.133159268929504,0.43766318537859,0.597911227154047,16.1723237597911,0.666629535132354,70.4138365166258,79.4569962077247,89.8607086456765,67.7916530427162,77.9005463439711,89.6046204091643,65.2098889852424,76.3772930127765,89.4836385363454,62.7534344608361,74.8635332922274,89.3354377607058,60.3578296880068,73.3418931940309,89.2139481550207,58.0666035821893,71.8615408640145,89.0858192080562,55.8447884505196,70.4620345744928,88.9579961363982,53.689244293886,69.075566900667,88.8241909582523,-54.6066976892163,-48.1084011177393,-40.7939232626144,-2.29746692311874,-1.1617398527017,-0.0260127822846738,673446,674110,674774,"Decline","Trend Inconclusive",NA,"Moderate","Decline","Trend Inconclusive",NA,"Moderate"
"Black-headed Shrike-Babbler","Pteruthius rufiventer","bhsbab1","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Black-headed Shrike-Babbler","Pteruthius rufiventer","Black-headed Shrike-babbler","Pteruthius rufiventer","Least Concern","Schedule-II","","",NA,"Black-headed Shrike-babbler","Pteruthius rufiventer","avibase-484E9B46",1,3.71,1,0.342689609,646,"","","X",34,0.176470588235294,0.319852941176471,0.558823529411765,11.6470588235294,2.35351689926241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37386,37959,38532,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-browed Shrike-Babbler","Pteruthius aeralatus","whbshb1","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"White-browed Shrike-Babbler","Pteruthius aeralatus","White-browed Shrike-babbler","Pteruthius aeralatus","Least Concern","Schedule-II","","",NA,"White-browed Shrike-babbler","Pteruthius aeralatus","avibase-4C6B41B3",1,3.53,2,0.092393022,647,"X","X","X",138,0.101449275362319,0.368659420289855,0.528985507246377,12.0797101449275,1.02515769211085,157.553137614088,199.443010469995,252.755042396086,162.532717981087,213.346731203961,279.579028401014,167.737036973946,228.147486555816,309.964409839752,173.04425143678,243.873985976006,343.851491894001,178.55976775887,261.032665312474,381.50307037941,183.737198386413,279.341266439246,423.707955252834,189.496054170651,299.269153365316,470.740825774364,195.391247699848,320.235079198085,523.070581468074,-24.6119472702378,-4.3364555789307,28.92973752006,2.46021931809086,5.15902365198865,7.85782798588645,132515,132891,133267,"Stable","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Green Shrike-Babbler","Pteruthius xanthochlorus","grsbab1","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Green Shrike-Babbler","Pteruthius xanthochlorus","Green Shrike-babbler","Pteruthius xanthochlorus","Least Concern","Schedule-II","","",NA,"Green Shrike-babbler","Pteruthius xanthochlorus","avibase-00C6FC90",1,2.84,3,0.211921644,648,"","X","X",52,0.134615384615385,0.375,0.5,13.9615384615385,1.78514319702982,55.185024067595,63.7807289776523,73.4537488260199,51.3965409098844,60.6410962294546,71.348150662516,47.8049621094616,57.653180795898,69.3279602161566,44.5872986143948,54.803487389245,67.2612902075199,41.4557483557904,52.1101754017373,65.2942648213998,38.5408504432394,49.5356133731882,63.4850118815718,35.8031639947682,47.1366710920853,61.7201802212959,33.2449512393567,44.8099544062007,60.1103783598952,NA,NA,NA,-6.69182101002886,-4.36604890117825,-2.04027679232764,55731,56209,56687,"Insufficient Data","Decline",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Low"
"Black-eared Shrike-Babbler","Pteruthius melanotis","besbab1","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Black-eared Shrike-Babbler","Pteruthius melanotis","Black-eared Shrike-babbler","Pteruthius melanotis","Least Concern","Schedule-II","","",NA,"Black-eared Shrike-babbler","Pteruthius melanotis","avibase-17DB8BA0",1,2.56,1,0.169182201,649,"","X","X",60,0.166666666666667,0.3375,0.5,9.91666666666667,1.60188654081436,79.0689245631127,96.0151467992217,116.518622125313,76.5555956600405,95.6218169872711,119.627682158474,74.0647065772432,95.1404967608802,122.855738896133,71.6353984862157,94.8498139012878,126.022316869537,69.2129500981588,94.5406195817771,129.206481024377,67.108665688971,94.507409994746,132.647815759001,64.8607316503526,94.1327039426955,136.435679388496,62.7682198652612,93.8480612425784,140.406991241113,NA,NA,NA,-3.84645319607238,-0.428827925430906,2.98879734521057,53970,54449,54928,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Clicking Shrike-Babbler","Pteruthius intermedius","clishb1","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Uncertain",NA,1,NA,"Clicking Shrike-Babbler","Pteruthius intermedius","Chestnut-fronted Shrike-babbler","Pteruthius aenobarbus","Not recognized","Schedule-II","","",NA,"Clicking Shrike-babbler","Pteruthius intermedius","avibase-0037A14F",1,3.72,1,0.016389669,650,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-bellied Erpornis","Erpornis zantholeuca","whbyuh1","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"White-bellied Erpornis","Erpornis zantholeuca","White-bellied Erpornis","Erpornis zantholeuca","Least Concern","Schedule-II","","",NA,"White-bellied Erpornis","Erpornis zantholeuca","avibase-EECEDB6F",1,2.89,1,0.048315977,651,"","X","X",125,0.144,0.29,0.448,10.256,1.18834933532244,127.409502116049,143.373070751922,161.577171193364,130.105843606331,148.998631231032,171.046378376127,133.06686506553,154.911319511176,181.038564382593,135.920527546314,161.281515096134,191.804289400094,138.848163439735,167.833437947725,203.449633186392,141.748086589042,174.584556979896,216.198969900011,144.619210405621,181.758856221994,229.263482383137,147.591894095648,189.160685395185,242.895924507959,NA,NA,NA,2.20880175617632,4.5410884078983,6.87337505962029,128949,129421,129893,"Insufficient Data","Increase",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Mangrove Whistler","Pachycephala cinerea","manwhi1","Passeriformes","Pachycephalidae (Whistlers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Mangrove Whistler","Pachycephala cinerea","Mangrove Whistler","Pachycephala cinerea","Least Concern","Schedule-II","","",NA,"Mangrove Whistler","Pachycephala cinerea","avibase-FDD9B522",1,4.66,1,0.028942012,652,"","","",26,0.0769230769230769,0.394230769230769,0.653846153846154,6.69230769230769,1.69049894948943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Golden Oriole","Oriolus oriolus","eugori2","Passeriformes","Oriolidae (Old World Orioles)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Eurasian Golden Oriole","Oriolus oriolus","Eurasian Golden Oriole","Oriolus oriolus","Least Concern","Schedule-II","","Appendix II",NA,"Eurasian Golden Oriole","Oriolus oriolus","avibase-92A772BB",NA,3.45,1,NA,653,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Golden Oriole","Oriolus kundoo","ingori1","Passeriformes","Oriolidae (Old World Orioles)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Within-India Migrant",1,NA,NA,"Indian Golden Oriole","Oriolus kundoo","Indian Golden Oriole","Oriolus kundoo","Least Concern","Schedule-II","","Appendix II",NA,"Indian Golden Oriole","Oriolus kundoo","avibase-4C263A0E",1,3.73,1,0.643514853,654,"","","",680,0.163235294117647,0.522977941176471,0.666176470588235,13.1220588235294,0.544752487341357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432487,1432920,1433353,NA,NA,NA,"Low",NA,NA,NA,NA
"Black-naped Oriole","Oriolus chinensis","blnori1","Passeriformes","Oriolidae (Old World Orioles)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Winter Migrant",NA,NA,NA,"Black-naped Oriole","Oriolus chinensis","Black-naped Oriole","Oriolus chinensis","Least Concern","Schedule-II","","Appendix II",NA,"Black-naped Oriole","Oriolus chinensis","avibase-CC216A71",1,4.02,3,0.096207672,655,"X","X","X",300,0.0733333333333333,0.427916666666667,0.55,15.91,0.856936178072055,65.1015582826622,71.0126909357501,77.4639235584853,62.1257640277341,68.6252697975634,75.819794268377,59.2625632582865,66.2734977841415,74.209006986177,56.4923443456385,64.0450562935765,72.6599852104227,53.857849733008,61.8759996841604,71.1267461702499,51.3434593659465,59.7826131360845,69.639782514887,48.9371460237193,57.7670273594553,68.1882227030965,46.6317574570374,55.8142112127814,66.7977567822097,-33.1789822783112,-20.6320195285102,-4.5910977024886,-4.44648211931441,-3.15310680130246,-1.8597314832905,438239,438807,439375,"Trend Inconclusive","Decline",NA,"Moderate","Stable","Stable",NA,"Low"
"Slender-billed Oriole","Oriolus tenuirostris","slbori1","Passeriformes","Oriolidae (Old World Orioles)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant & Localized Winter Migrant",1,NA,NA,"Slender-billed Oriole","Oriolus tenuirostris","Slender-billed Oriole","Oriolus tenuirostris","Least Concern","Schedule-II","","Appendix II",NA,"Slender-billed Oriole","Oriolus tenuirostris","avibase-4ABC6B29",1,3.75,1,0.133816193,656,"","","X",11,NA,0.285714285714286,0.636363636363636,11.5454545454545,2.62115084181304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2676,2676,2676,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Black-hooded Oriole","Oriolus xanthornus","blhori1","Passeriformes","Oriolidae (Old World Orioles)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Black-hooded Oriole","Oriolus xanthornus","Black-hooded Oriole","Oriolus xanthornus","Least Concern","Schedule-II","","Appendix II",NA,"Black-hooded Oriole","Oriolus xanthornus","avibase-E931F073",1,3.65,3,0.580869396,657,"X","X","X",801,0.137328339575531,0.499843945068664,0.682896379525593,11.4082397003745,0.520261057558506,92.2412235125286,96.361377716082,100.559044296294,91.3530014847312,96.0286667192352,100.84309917962,90.4536769370826,95.7041125140434,101.151680315182,89.5516231556104,95.365133353948,101.472843834204,88.6485799818372,95.0630057125563,101.789639439005,87.7521170524405,94.7313399816037,102.130082497222,86.844168889955,94.400218870993,102.460001326095,85.9682547637837,94.0743666943855,102.791256579102,-13.0437464461089,-7.4952466619103,-1.2556773420867,-1.00430046168741,-0.324060751732883,0.356178958221645,1026569,1026885,1027201,"Trend Inconclusive","Stable",NA,"Low","Stable","Trend Inconclusive",NA,"Low"
"Maroon Oriole","Oriolus traillii","marori2","Passeriformes","Oriolidae (Old World Orioles)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Maroon Oriole","Oriolus traillii","Maroon Oriole","Oriolus traillii","Least Concern","Schedule-II","","",NA,"Maroon Oriole","Oriolus traillii","avibase-11093B09",1,3.77,1,0.146573532,658,"X","X","X",233,0.0901287553648069,0.371781115879828,0.540772532188841,10.4206008583691,0.809326489654161,78.462557188242,89.1672545412594,101.311102968066,77.0212315815909,89.1451939563924,103.205884740407,75.5673173917202,89.1599198006334,105.152643690342,74.1224674849109,89.1702575130825,107.282422110353,72.6419743908842,89.0727102752907,109.464183856518,71.1135550412228,89.0934133522536,111.717538657139,69.5961254969722,89.1777858251733,114.008958593391,68.1686506473833,89.1445071470363,116.322068718544,-1.722607434201,19.156682137318,45.708087828576,-2.80702876720389,-0.0479325992004933,2.71116356880291,159364,159792,160220,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Ashy Woodswallow","Artamus fuscus","ashwoo2","Passeriformes","Artamidae (Woodswallows, Bellmagpies, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Ashy Woodswallow","Artamus fuscus","Ashy Woodswallow","Artamus fuscus","Least Concern","Schedule-II","","",NA,"Ashy Woodswallow","Artamus fuscus","avibase-D10DF10F",1,4.02,1,0.445007919,659,"","","",528,0.126893939393939,0.494791666666667,0.623106060606061,13.8049242424242,0.622975881367945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700766,700766,700766,NA,NA,NA,"Low",NA,NA,NA,NA
"White-breasted Woodswallow","Artamus leucorynchus","whbwoo4","Passeriformes","Artamidae (Woodswallows, Bellmagpies, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,1,"White-breasted Woodswallow","Artamus leucorynchus","White-breasted Woodswallow","Artamus leucoryn","Least Concern","Schedule-II","","",NA,"White-breasted Woodswallow","Artamus leucorynchus","avibase-05793C3E",1,3.81,1,0.000538,660,"","","",22,NA,0.380681818181818,0.545454545454545,6.54545454545455,1.91592312802651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malabar Woodshrike","Tephrodornis sylvicola","malwoo1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Malabar Woodshrike","Tephrodornis sylvicola","Malabar Woodshrike","Tephrodornis sylvicola","Least Concern","Schedule-II","","",NA,"Malabar Woodshrike","Tephrodornis sylvicola","avibase-AC47E292",1,3.48,1,1,661,"X","X","X",134,0.283582089552239,0.629664179104478,0.716417910447761,21.0074626865672,0.742117494523987,77.139868015177,86.2518688941332,96.5925561728603,74.6383219235053,84.8398904342255,96.6008262966155,72.2309295409104,83.4913107566422,96.591523755812,69.8375909961641,82.1217873444836,96.6920904842119,67.5365280115501,80.7916180151533,96.7375391212593,65.3225989281974,79.4982405633616,96.7623843527945,63.161834958398,78.2066339513362,96.865306709705,61.0240874231783,76.8867541981132,96.9758404455942,-69.1445065383286,-63.8696777910435,-57.9244948371251,-1.45308282388754,-0.683793629662761,0.085495564562021,87846,87965,88084,"Rapid Decline","Stable",NA,"Moderate","Decline","Trend Inconclusive",NA,"Moderate"
"Large Woodshrike","Tephrodornis virgatus","larwoo1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Large Woodshrike","Tephrodornis virgatus","Large Woodshrike","Tephrodornis virgatus","Least Concern","Schedule-II","","",NA,"Large Woodshrike","Tephrodornis virgatus","avibase-DA88E410",1,3.48,1,0.094365501,662,"X","X","X",131,0.16793893129771,0.331106870229008,0.519083969465649,10.9465648854962,1.0713935110539,88.0516134847517,105.880559368471,127.651367306782,84.4720856571709,104.297572298238,129.261921463254,81.0141786247503,102.776924126067,130.915046744842,77.5441439311075,101.318474020793,132.704455679022,74.306853634188,99.8751022396711,134.556051269226,71.0396470152444,98.4261419104128,136.494879178104,68.0341879714802,96.9893232459086,138.491451673273,65.0753360387855,95.56661562084,140.565903770213,-43.6576933947198,-26.6556025739858,-2.8286829948855,-3.85796071342846,-1.22184635303115,1.41426800736616,170258,170858,171458,"Trend Inconclusive","Stable",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Common Woodshrike","Tephrodornis pondicerianus","comwoo1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident",1,NA,NA,"Common Woodshrike","Tephrodornis pondicerianus","Common Woodshrike","Tephrodornis pondicerianus","Least Concern","Schedule-II","","",NA,"Common Woodshrike","Tephrodornis pondicerianus","avibase-E410E9A6",1,3.11,2,0.600050035,663,"X","X","X",562,0.103202846975089,0.409475088967972,0.576512455516014,13.6494661921708,0.599436885395422,84.2052276234215,87.9476142976914,91.7874409908603,82.6261393411375,86.8608283434607,91.1940925213289,81.0849880153929,85.7953237398879,90.6396834808601,79.5239610916108,84.7270180138058,90.0595449813427,78.0072391977638,83.6558644679953,89.560946798203,76.5198593502828,82.6200902620228,89.059251597611,75.0777051908567,81.5987911673148,88.6290540829235,73.6155898558519,80.5756411809777,88.1187106760419,-53.2195333914219,-49.0391048954869,-44.6793373395318,-1.08018456595657,-0.690544390126961,-0.300904214297353,1687053,1687597,1688141,"Decline","Trend Inconclusive",NA,"Moderate","Decline","Stable",NA,"Low"
"Bar-winged Flycatcher-shrike","Hemipus picatus","bwfshr1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Bar-winged Flycatcher-shrike","Hemipus picatus","Bar-winged Flycatcher-shrike","Hemipus picatus","Least Concern","Schedule-II","","",NA,"Bar-winged Flycatcher-shrike","Hemipus picatus","avibase-B0066A99",1,2.68,2,0.223102554,664,"X","X","X",405,0.153086419753086,0.415740740740741,0.565432098765432,15.2641975308642,0.66893645730618,102.699495514115,114.540674612437,127.567995697266,102.45558020415,116.028212303373,131.310999345473,102.107715409693,117.595244963792,135.231252529545,101.760938704746,119.114879147438,139.323966226754,101.414945281455,120.679516167571,143.620923131959,101.042648420255,122.329668471205,148.040063077531,100.676147602019,123.993670485039,152.497404493599,100.337854229797,125.650721918735,157.24379634139,-55.2098084273613,-49.5400299347537,-43.0922096475471,-0.262418554563884,0.684287525558229,1.63099360568034,365663,366066,366469,"Decline","Stable",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Common Iora","Aegithina tiphia","comior1","Passeriformes","Aegithinidae (Ioras)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Common Iora","Aegithina tiphia","Common Iora","Aegithina tiphia","Least Concern","Schedule-II","","",NA,"Common Iora","Aegithina tiphia","avibase-EEC311EA",1,2.6,5,0.409017929,665,"X","X","X",834,0.152278177458034,0.516037170263789,0.682254196642686,11.8980815347722,0.490610210707927,89.164805968337,101.28406115838,115.120862745375,86.8339123159448,100.479017350941,116.30415909646,84.4815492786407,99.6533719531143,117.588242025248,82.1946082112959,98.8653602601105,118.913476241763,79.9571367066091,98.0708345648236,120.291798656188,77.7705722581635,97.2829246278799,121.705062190422,75.6244888913423,96.5191542489376,123.138991415201,73.5326610609975,95.7373863779927,124.646235086982,-35.1781765351371,-30.7074970679431,-26.1747294332505,-2.3023916483554,-0.606837354699364,1.08871693895667,1843999,1844383,1844767,"Decline","Stable",NA,"Low","Stable","Increase",NA,"Low"
"White-tailed Iora","Aegithina nigrolutea","whtior1","Passeriformes","Aegithinidae (Ioras)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"White-tailed Iora","Aegithina nigrolutea","Marshall's Iora","Aegithina nigrolutea","Least Concern","Schedule-II","","",NA,"Marshall's Iora","Aegithina nigrolutea","avibase-C3E4EF0E",1,2.78,1,0.993635351,666,"","","X",17,NA,0.372549019607843,0.411764705882353,19.9411764705882,2.36177122554224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184414,184836,185258,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Fantail","Rhipidura albicollis","whtfan1","Passeriformes","Rhipiduridae (Fantails)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"White-throated Fantail","Rhipidura albicollis","White-throated Fantail","Rhipidura albicollis","Least Concern","Schedule-II","","Appendix II",NA,"White-throated Fantail","Rhipidura albicollis","avibase-F2074D00",1,2.39,4,0.17181808,667,"X","X","X",392,0.11734693877551,0.433354591836735,0.650510204081633,10.2372448979592,0.592045254283999,102.105038715746,112.941022471246,125.137855456675,102.416877837131,115.032315445432,129.239226227985,102.710109949283,117.16168773838,133.634459590174,102.882073531049,119.220705250945,138.080654298483,103.118444897666,121.348320656677,142.771967234507,103.334522005151,123.516756383151,147.715595343383,103.591218070027,125.771007238258,152.862336148886,103.784041830379,128.033547874368,158.199023855544,8.692945501974,25.059653271447,44.312482989358,0.225137348539983,1.96475319152729,3.70436903451459,466331,466697,467063,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Increase","Stable",NA,"Low"
"Spot-breasted Fantail","Rhipidura albogularis","spbfan1","Passeriformes","Rhipiduridae (Fantails)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Mainland India","Forest & Plantation","Resident",NA,NA,NA,"Spot-breasted Fantail","Rhipidura albogularis","White-spotted Fantail","Rhipidura albogularis","Least Concern","Schedule-II","","",NA,"White-spotted Fantail","Rhipidura albogularis","avibase-E12FE273",1,2.3,2,1,668,"X","X","X",216,0.0648148148148148,0.419560185185185,0.662037037037037,14.5972222222222,0.855619312869832,181.494017693623,192.849435307738,205.183701170221,191.576119757731,205.47797938955,220.546168567077,202.183968689157,218.867761283699,237.179795065134,213.288604112436,233.193465265454,255.101996182765,225.025729201964,248.435809106579,274.165244695905,237.438366017914,264.462821748488,294.958607514435,250.309087120819,281.715104092182,317.334085202064,263.922536522988,300.227288918858,341.428230885431,23.334480570956,52.882977723371,98.293411515725,6.12767010560408,7.26370958352825,8.39974906145243,734161,734600,735039,"Trend Inconclusive","Rapid Increase",NA,"Low","Increase","Trend Inconclusive",NA,"Low"
"White-browed Fantail","Rhipidura aureola","whbfan2","Passeriformes","Rhipiduridae (Fantails)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"White-browed Fantail","Rhipidura aureola","White-browed Fantail","Rhipidura aureola","Least Concern","Schedule-II","","",NA,"White-browed Fantail","Rhipidura aureola","avibase-DB7261E9",1,2.23,3,0.604628975,669,"X","X","X",243,0.111111111111111,0.335905349794239,0.493827160493827,14.4279835390947,0.939361105806911,50.0483397416396,54.4559146360786,59.2636242782392,46.8602112109152,51.6433246406827,56.8913389582088,43.882915848928,48.9617376103132,54.6153824542401,41.0795803922376,46.4350675946528,52.4606001661898,38.451906195202,44.0430215328536,50.3808856857855,35.9868980365977,41.7577126895765,48.4084635779841,33.6762847065039,39.6016236424814,46.5173494861793,31.5111119946598,37.5572042702116,44.7023571862136,-71.7420323657221,-68.2837073186169,-64.5093351283632,-2.81630726351327,-2.17893757422082,-1.54156788492836,906779,907288,907797,"Rapid Decline","Decline",NA,"High","Rapid Decline","Decline",NA,"High"
