"LOCALITY.ID","group.id","month","timegroups"
"L29277251","S162163734",2,"2023"
"L3025532","S200945801",10,"2024"
"L8965131","G13982871",12,"2024"
"L9939521","S159423546",1,"2023"
"L14076384","S210629322",12,"2024"
"L3025532","S160161419",1,"2023"
"L30751759","S169256377",2,"2023"
"L36859172","S196504234",3,"2023"
"L28875016","S159423495",1,"2023"
"L36542942","G13041000",9,"2024"
"L40055561","G13982849",12,"2024"
"L36542942","G13034670",9,"2024"
"L14076384","G13032230",9,"2024"
"L28875032","S159423535",1,"2023"
"L3025532","G13731264",12,"2024"
"L31754162","S174408659",5,"2023"
"L40055925","G13982900",12,"2024"
"L28875017","S159423497",1,"2023"
"L14076384","S194808167",9,"2024"
"L28875025","S159423519",1,"2023"
"L40055653","S212402554",12,"2024"
"L31754116","S174408819",5,"2023"
"L37245485","S198435673",10,"2024"
"L36682740","S195634017",9,"2024"
"L29804069","S164600734",3,"2023"
"L40055702","S212402782",12,"2024"
"L28875036","S159423548",1,"2023"
"L28875029","S159423528",1,"2023"
"L38129859","S202983913",11,"2024"
"L14076384","S194955510",9,"2024"
"L14076384","S212403263",12,"2024"
"L12301140","S213200720",2,"2024"
"L28875027","S215147276",2,"2024"
"L6749343","S214059716",2,"2024"
"L37735634","S211776586",2,"2024"
"L37759551","S236707516",5,"2024"
"L39189884","G13731263",1,"2024"
"L40206367","S215469234",2,"2024"
"L39676615","S210539384",1,"2024"
"L40212142","S213201324",2,"2024"
"L41265296","S218768670",3,"2024"
"L3025532","S211917320",2,"2024"
"L28875027","S214637586",2,"2024"
"L39358120","S208950189",1,"2024"
"L39637560","S210342487",1,"2024"
"L41315910","S219013783",3,"2024"
"L40405985","S214360592",2,"2024"
"L43176328","G14913005",4,"2024"
"L6749343","S214060887",2,"2024"
"L8965057","S211791508",2,"2024"
"L40212097","S213200876",2,"2024"
"L6749343","S214060487",2,"2024"
"L6749343","S214059900",2,"2024"
"L28875027","S213202733",2,"2024"
"L43098698","S227667647",4,"2024"
"L42825227","S226493455",4,"2024"
"L40165459","G14031243",2,"2024"
"L42686946","S225816596",4,"2024"
"L43812530","S231460431",5,"2024"
"L6749343","G13999459",1,"2024"
"L14076384","S213162216",2,"2024"
"L40206062","S213166324",2,"2024"
"L40603210","S215343263",2,"2024"
"L40214851","S213220987",2,"2024"
"L40206062","S213166650",2,"2024"
"L6749343","S214060275",2,"2024"
"L43176328","S232781985",4,"2024"
"L40405974","S214360562",2,"2024"
"L28875026","S215476941",2,"2024"
"L40564998","S215147843",2,"2024"
"L40165514","G14031242",2,"2024"
"L3025532","S211916280",2,"2024"
"L40206367","S213167923",2,"2024"
"L6749343","G14031246",1,"2024"
"L37759551","S210024649",1,"2024"
"L8965057","S214635852",2,"2024"
"L14076384","G14018458",1,"2024"
"L40405979","S214360580",2,"2024"
"L39086708","G14018460",1,"2024"
"L6749343","S214360720",2,"2024"
"L44063382","S232781944",5,"2024"
"L3025532","S211916673",2,"2024"
"L40212210","S213201868",2,"2024"
"L10647977","S214360520",2,"2024"
"L3025532","S54507281",10,"before 2000"
"L8965131","S54509368",4,"before 2000"
"L3989431","S54507835",2,"before 2000"
"L3025532","S54507719",2,"before 2000"
"L3025532","S54509219",4,"before 2000"
"L3989431","S54507415",10,"before 2000"
"L8965376","S54509627",4,"before 2000"
"L3989431","S54510326",4,"before 2000"
"L8965057","S54507962",2,"before 2000"
"L8965131","S54507880",2,"before 2000"
"L8965057","S54507532",11,"before 2000"
"L8062070","S54507627",1,"before 2000"
"L3989533","S54509731",4,"before 2000"
"L3025532","S54508634",4,"before 2000"
"L12550266","S75128645",2,"before 2000"
"L8062070","S54509091",4,"before 2000"
