"LOCALITY.ID","group.id","month","timegroups"
"L2663179","S59727203",9,"2019"
"L8993704","G4833505",12,"2019"
"L8895798","G9469754",3,"2018"
"L4165897","S54538155",4,"2018"
"L10496822","S52796298",2,"2018"
"L9248274","G4256841",5,"2018"
"L19823950","S113751474",4,"2018"
"L8425968","S51659529",1,"2018"
"L8159027","S60417101",10,"2019"
"L9951120","S60069305",9,"2019"
"L8266812","G4740512",12,"2019"
"L4012351","S53311086",3,"2018"
"L9862901","G5413946",9,"2019"
"L3468531","S59814102",9,"2019"
"L8601950","S52645752",2,"2018"
"L2566831","S61554246",11,"2019"
"L8107283","S52042259",1,"2018"
"L8633467","S56431626",5,"2018"
"L19825577","S113757838",5,"2018"
"L8856806","S53875453",3,"2018"
"L7560073","S51285837",1,"2018"
"L10019438","S60570824",10,"2019"
"L3594613","S56031722",5,"2018"
"L9873171","S59486109",9,"2019"
"L9740469","G4427330",8,"2019"
"L8266812","S61218633",11,"2019"
"L2648992","G6988598",11,"2019"
"L8810250","S53587619",3,"2018"
"L16395790","S94928552",10,"2019"
"L3602182","S60959290",10,"2019"
"L8929476","S54298647",3,"2018"
"L2663179","S95620783",1,"2018"
"L8719148","S83174524",3,"2018"
"L5424568","S59790895",8,"2019"
"L9387004","S56964725",6,"2019"
"L2419883","S52803541",2,"2018"
"L13970772","S83058068",3,"2018"
"L8400643","G4833504",12,"2019"
"L8266812","G4545118",9,"2019"
"L6479460","S60098014",9,"2019"
"L8863420","G4341604",7,"2019"
"L9909015","S61195586",11,"2019"
"L2663179","S55852939",5,"2018"
"L13514595","S146268931",12,"2019"
"L8695277","S53155388",2,"2018"
"L8386652","S54575760",4,"2018"
"L2715112","S54358834",3,"2018"
"L8460753","G3789305",1,"2018"
"L8510666","S59487535",9,"2019"
"L3513614","S61410768",11,"2019"
"L3010063","S51852663",1,"2018"
"L9012870","S59916624",9,"2019"
"L9925208","S61810174",11,"2019"
"L9740380","G4463945",8,"2019"
"L2071440","S87590714",4,"2018"
"L8386328","S51456439",1,"2018"
"L9895661","G4497723",9,"2019"
"L7007251","S51892665",1,"2018"
"L8540370","S52286102",2,"2018"
"L2701772","S55821695",5,"2018"
"L10024315","S60570709",10,"2019"
"L9031272","G4046655",4,"2018"
"L8411456","S51578431",1,"2018"
"L7352741","G4677727",10,"2019"
"L2071440","S72337979",2,"2018"
"L9282141","G4190975",5,"2018"
"L3231459","G4071687",4,"2018"
"L9154950","S55661416",4,"2018"
"L9945300","S60022510",9,"2019"
"L10009801","S60474169",10,"2019"
"L9336317","S58704856",8,"2019"
"L3328250","S61859900",11,"2019"
"L8159027","S60072743",9,"2019"
"L11432234","S94926082",8,"2019"
"L3010063","S54906094",4,"2018"
"L2663179","S55112294",4,"2018"
"L4024014","S64556418",2,"2018"
"L4431772","S60935307",10,"2019"
"L18932696","S109545200",5,"2018"
"L9932491","S59916640",9,"2019"
"L9087611","S55200045",4,"2018"
"L8560350","G4702700",11,"2019"
"L9881388","S60493649",10,"2019"
"L8946723","S54396950",3,"2018"
"L8969536","G4014922",4,"2018"
"L8107283","S52592785",2,"2018"
"L9392330","S56991131",5,"2018"
"L2071440","S61702641",11,"2019"
"L1968594","S62765956",8,"2019"
"L6479460","S58336908",7,"2019"
"L8612499","S52712569",2,"2018"
"L9149499","S55589614",4,"2018"
"L8510666","S58165157",7,"2019"
"L11212050","S113797630",1,"2018"
"L2648992","S105530916",1,"2018"
"L4108632","S53385189",1,"2018"
"L10097473","S61166583",11,"2019"
"L10200079","S61759880",11,"2019"
"L8447615","S51782112",1,"2018"
"L4012351","S51985990",1,"2018"
"L9154866","S55622469",4,"2018"
"L8403196","S51529065",1,"2018"
"L8386651","S51422297",1,"2018"
"L6098780","S123906415",11,"2019"
"L3602182","S94118273",4,"2018"
"L4023990","G4674055",11,"2019"
"L10218160","S72342428",12,"2019"
"L9929756","S59897328",9,"2019"
"L7904298","S61242625",11,"2019"
"L9049444","S54971964",4,"2018"
"L8695280","S53121227",2,"2018"
"L8683203","S53077333",2,"2018"
"L7758647","S57155199",6,"2019"
"L9881388","S61690216",11,"2019"
"L9898181","G4532503",9,"2019"
"L3373754","S55044218",4,"2018"
"L10005863","S60446864",10,"2019"
"L17953229","S82676895",10,"2019"
"L8585312","S52545488",2,"2018"
"L11277996","G14143379",2,"2018"
"L5635837","S61619859",11,"2019"
"L3513614","S63034102",3,"2018"
"L9867494","G4479012",9,"2019"
"L9881388","S61349396",11,"2019"
"L9148486","G4103445",4,"2018"
"L2071440","S51492241",1,"2018"
"L9898646","G4525186",9,"2019"
"L4131222","S61037158",1,"2018"
"L9094941","S55242567",4,"2018"
"L19907834","S114105410",5,"2018"
"L2663179","S59571037",9,"2019"
"L8726308","S53309548",2,"2018"
"L2774884","S56991306",5,"2018"
"L9512869","S60517250",10,"2019"
"L8386652","S52014942",1,"2018"
"L9557616","G4331424",6,"2019"
"L3614445","S55839470",5,"2018"
"L3156557","S55431380",4,"2018"
"L9970207","G4544837",9,"2019"
"L9943584","S59991984",9,"2019"
"L8159027","S52952768",2,"2018"
"L10218160","S78072966",12,"2019"
"L11277996","G11722218",4,"2018"
"L10771846","S64555505",3,"2018"
"L8396496","S51489035",1,"2018"
"L10378842","S62793310",12,"2019"
"L9155663","G4126904",5,"2018"
"L8560350","G4591689",10,"2019"
"L2663179","S54070527",3,"2018"
"L9471116","S57386615",6,"2019"
"L10496822","S52760414",2,"2018"
"L11212050","S113800949",1,"2018"
"L8621069","S52752460",2,"2018"
"L3156557","S55156827",4,"2018"
"L10285677","S62280610",12,"2019"
"L1968594","S55287763",4,"2018"
"L5635837","S67540842",1,"2018"
"L9881388","S61165025",11,"2019"
"L10216768","S61860116",11,"2019"
"L3601559","S59099204",8,"2019"
"L6749173","S54331449",3,"2018"
"L3156557","G4651583",10,"2019"
"L10496822","S179534477",3,"2018"
"L8510666","S59128665",7,"2019"
"L2774884","S60496884",10,"2019"
"L3010063","S57945584",2,"2018"
