"eBird.English.Name.2024","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"Chestnut-headed Bee-eater",-2.21660142513431,-0.209827867725707,1.7969456896829,-2.94603115715951,1.13470723329941,5.21544562375833,-1.94469367394006,-0.12338016302104,1.69793334789798,-1.95936103557501,-0.194613044848507,1.57013494587799,-1.73384415180369,0.0839086177366274,1.90166138727695,-1.78754143940558,-0.0060395078549917,1.7754624236956,-1.79075519069861,-0.00681748911904523,1.77712021246052,-1.53963183289101,0.377912814746566,2.29545746238414,-2.07210600010575,-0.113677015380649,1.84475196934446,-2.10960465588868,-0.0903230872753341,1.92895848133801
"European Roller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Roller",-4.56570192612318,-3.48688753712474,-2.40807314812631,-8.42825054842856,-6.33563785088514,-4.24302515334172,-4.3060677356428,-3.30120697786358,-2.29634622008435,-4.29324560439562,-3.32954818556741,-2.3658507667392,-4.18416990826381,-3.21349961755955,-2.24282932685529,-4.25706107791977,-3.30608109299484,-2.35510110806991,-4.35298722564409,-3.40144132224137,-2.44989541883865,-4.11779652400862,-3.10759253021969,-2.09738853643076,-4.03643380260758,-2.93952133959324,-1.84260887657891,-4.24400742045293,-3.0527427927368,-1.86147816502067
"Indochinese Roller",-4.48122096145273,0.519843376308193,5.52090771406912,-10.0902081397676,-1.21272061545365,7.66476690886026,-4.73304495129237,-0.262670495345659,4.20770396060105,-5.1255796923661,-1.43067710253339,2.26422548729931,-4.78771420032228,-0.996067104338327,2.79557999164563,-4.92008696144151,-0.979690213820574,2.96070653380037,-4.54995593363098,-0.482583646360674,3.58478864090963,-5.3699313177109,-1.43495352420486,2.50002426930117,-4.88685340433941,-0.360642056527478,4.16556929128446,-6.25972455772728,-2.19435549163997,1.87101357444734
"Dollarbird",-9.6477203110285,-6.84718032859469,-4.04664034616088,-17.5332601728137,-12.4031312822143,-7.27300239161494,-8.627066972384,-5.93322166942687,-3.23937636646975,-8.79431496674156,-6.58186803330067,-4.36942109985977,-8.643168059405,-6.39791886451682,-4.15266966962863,-8.63314896379556,-6.37496864431624,-4.11678832483693,-8.70979741511186,-6.44935267535408,-4.1889079355963,-8.8730755622356,-6.47797452084032,-4.08287347944504,-8.89239004110587,-6.26015566408287,-3.62792128705986,-9.79453423343817,-7.1350999105543,-4.47566558767042
"Malabar Barbet",2.24611269436819,8.45710013342033,14.6680875724725,1.66271603701864,12.6394003122196,23.6160845874206,3.13026488842394,9.36639391339817,15.6025229383724,2.77453257926248,8.3910640653665,14.0075955514705,2.91648558487453,8.61923946158506,14.3219933382956,2.8116638245212,8.52347697224909,14.235290119977,2.56223432106291,8.31491741566437,14.0676005102658,2.05430241498581,7.87938371904229,13.7044650230988,1.62022153201782,7.21139435252215,12.8025671730265,4.58154521245011,13.0147451850135,21.447945157577
"Coppersmith Barbet",-2.51901493455575,-1.42232670068718,-0.3256384668186,-6.08653917344698,-4.10361799405644,-2.1206968146659,-1.55064435485445,-0.408469964583577,0.733704425687298,-2.58634586443883,-1.61913206566377,-0.651918266888715,-2.4785277181079,-1.5235880647177,-0.568648411327496,-2.40109538170695,-1.43791947238377,-0.4747435630606,-2.33029131556756,-1.35701490912197,-0.38373850267638,-2.45359387476482,-1.45054664052828,-0.447499406291739,-2.76147795961766,-1.74402685794316,-0.726575756268661,-2.99379897506833,-1.86208001862764,-0.730361062186959
"Blue-eared Barbet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Barbet",0.80161375303156,5.38462052558566,9.96762729813976,-1.30139153788019,7.5826373650986,16.4666662680774,0.0629261381157482,4.35771516934892,8.65250420058208,0.598597498512105,4.97446204843077,9.35032659834943,0.596085153334807,4.83552758756636,9.07497002179791,0.518622094891626,4.69512422150453,8.87162634811743,0.413274607383339,4.62424067206276,8.83520673674218,0.762926728555095,5.28061251501534,9.79829830147559,0.0908877544603293,4.6863162879474,9.28174482143447,-0.22464253911313,4.30640823296123,8.83745900503559
"Lineated Barbet",-4.33498115990228,-0.800219389325422,2.73454238125143,-7.43833612749657,-0.657712238199249,6.12291165109807,-3.6827242407354,-0.497732980260105,2.68725828021519,-3.56005947888738,-0.415670543538427,2.72871839181053,-3.49116665170387,-0.429895394112636,2.6313758634786,-3.40176634237122,-0.371042901671712,2.6596805390278,-3.86465777029286,-0.840554625126854,2.18354852003915,-4.05797579929186,-1.01866822857864,2.02063934213457,-3.28514039309111,0.266758105445241,3.8186566039816,-3.55402416666275,0.370758789163183,4.29554174498912
