post_title,ID,post_content,post_excerpt,post_date,post_name,post_author,post_status,featured_image,wp_page_template,post_format,comment_status,ping_status,pinged,post_parent,menu_order,scientific_name,long-term_trend,long-term_trend_ci,current_annual_change,current_annual_change_ci,distribution_range_size,distribution_range_size_ci_units_of_10000_sqkm,downloadlink,map_filename,map_filename_originals,graph_filename,graph_filename_originals,graph_filename_originals_cat,current_status,distribution_status,iucn_status,long_term_status,migratory_status,status_of_conservation_concern,wlpa_schedule,primary_assessment,habitat_specialization,endemicity,custom_url,custom_url_estnot,long-term_trend_in,long-term_trend_ci_in,current_annual_change_in,current_annual_change_ci_in,distribution_range_size_in,distribution_range_size_ci_units_of_10000_sqkm_in,migratory_status_in,habitat_specialization_in,endemicity_in,national_trends_addn,habitat_trends_addn,state_trends_addn,full_url_2,habitats,conservation_areas,conservation_area_trends_addn,key_states,all_trends,post_category,only_conclusive_trend,new_to_soib_2023,photo_credit
Spotted Forktail,,Jammu and Kashmir,,,jk-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"28,544","(28,356, 28,732)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_jk_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_jk_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",jk-spofor1,None,None,,,Jammu and Kashmir,Jammu and Kashmir,No,TRUE,Vipul Gupta
Spotted Forktail,,Manipur,,,mn-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"7,708","(7,569, 7,847)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_mn_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_mn_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",mn-spofor1,None,None,,,Manipur,Manipur,No,TRUE,Vipul Gupta
Spotted Forktail,,Meghalaya,,,ml-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"3,730","(3,618, 3,842)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_ml_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_ml_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",ml-spofor1,None,None,,,Meghalaya,Meghalaya,No,TRUE,Vipul Gupta
Spotted Forktail,,Mizoram,,,mz-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"7,221","(7,073, 7,369)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_mz_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_mz_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",mz-spofor1,None,None,,,Mizoram,Mizoram,No,TRUE,Vipul Gupta
Spotted Forktail,,Nagaland,,,nl-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"5,684","(5,576, 5,792)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_nl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_nl_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",nl-spofor1,None,None,,,Nagaland,Nagaland,No,TRUE,Vipul Gupta
Spotted Forktail,,Sikkim,,,sk-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"6,128","(6,101, 6,155)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_sk_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_sk_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",sk-spofor1,None,None,,,Sikkim,Sikkim,No,TRUE,Vipul Gupta
Spotted Forktail,,Uttarakhand,,,ul-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"41,029","(40,883, 41,175)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_ul_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_ul_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",ul-spofor1,None,None,,,Uttarakhand,Uttarakhand,No,TRUE,Vipul Gupta
Spotted Forktail,,West Bengal,,,wb-spofor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_maculatus.jpg,,standard,closed,closed,,0,0,Enicurus maculatus,,,,,"3,289","(3,283, 3,295)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Spotted-Forktail_wb_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Spotted-Forktail_wb_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Low,Schedule-II,,Non-specialized,Non-endemic,spofor1,not-spofor1,-21.58,"(-35.18, -3.94)",-2.94,"(-4.76, -1.11)","1,58,030","(157,610, 158,450)",Resident & Altitudinal Migrant,Non-specialized,Non-endemic,in-est-spofor1,,"ar-not-spofor1,as-not-spofor1,hp-not-spofor1,jk-not-spofor1,mn-not-spofor1,ml-not-spofor1,mz-not-spofor1,nl-not-spofor1,sk-not-spofor1,ul-not-spofor1,wb-not-spofor1",wb-spofor1,None,None,,,West Bengal,West Bengal,No,TRUE,Vipul Gupta
Black-backed Forktail,,India,,,blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Black-backed-Forktail_in_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Black-backed-Forktail_in_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Black-backed-Forktail_in_CAT_trend.png,Trend Inconclusive,Moderate,Least Concern,Trend Inconclusive,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,est-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",in-est-blbfor1,None,None,,,India,India,Yes,FALSE,Saswat Mishra
Black-backed Forktail,,Woodland,,,wdl-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,-33.85,"(-49.64, -13.65)",-1.77,"(-4, 0.47)","81,561","(81,000, 82,122)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Black-backed-Forktail_wdl_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Black-backed-Forktail_wdl_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Black-backed-Forktail_wdl_CAT_trend.png,Trend Inconclusive,,Least Concern,Trend Inconclusive,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,est-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",wdl-blbfor1,Woodland,None,,,Woodland,Woodland,Yes,TRUE,Saswat Mishra
Black-backed Forktail,,Arunachal Pradesh,,,ar-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"21,052","(20,779, 21,325)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_ar_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_ar_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",ar-blbfor1,None,None,,,Arunachal Pradesh,Arunachal Pradesh,No,TRUE,Saswat Mishra
Black-backed Forktail,,Assam,,,as-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"26,974","(26,598, 27,350)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_as_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_as_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",as-blbfor1,None,None,,,Assam,Assam,No,TRUE,Saswat Mishra
Black-backed Forktail,,Himachal Pradesh,,,hp-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"1,406","(1,290, 1,522)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_hp_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_hp_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",hp-blbfor1,None,None,,,Himachal Pradesh,Himachal Pradesh,No,TRUE,Saswat Mishra
Black-backed Forktail,,Manipur,,,mn-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"5,538","(5,383, 5,693)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_mn_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_mn_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",mn-blbfor1,None,None,,,Manipur,Manipur,No,TRUE,Saswat Mishra
Black-backed Forktail,,Meghalaya,,,ml-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"10,361","(10,140, 10,582)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_ml_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_ml_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",ml-blbfor1,None,None,,,Meghalaya,Meghalaya,No,TRUE,Saswat Mishra
Black-backed Forktail,,Mizoram,,,mz-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"6,840","(6,638, 7,042)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_mz_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_mz_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",mz-blbfor1,None,None,,,Mizoram,Mizoram,No,TRUE,Saswat Mishra
Black-backed Forktail,,Nagaland,,,nl-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"4,518","(4,323, 4,713)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_nl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_nl_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",nl-blbfor1,None,None,,,Nagaland,Nagaland,No,TRUE,Saswat Mishra
Black-backed Forktail,,Sikkim,,,sk-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"2,112","(2,080, 2,144)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_sk_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_sk_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",sk-blbfor1,None,None,,,Sikkim,Sikkim,No,TRUE,Saswat Mishra
Black-backed Forktail,,Tripura,,,tr-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"4,911","(4,803, 5,019)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_tr_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_tr_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",tr-blbfor1,None,None,,,Tripura,Tripura,No,TRUE,Saswat Mishra
Black-backed Forktail,,Uttar Pradesh,,,up-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,0,"(0, 0)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_up_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_up_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",up-blbfor1,None,None,,,Uttar Pradesh,Uttar Pradesh,No,TRUE,Saswat Mishra
Black-backed Forktail,,West Bengal,,,wb-blbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_immaculatus.jpg,,standard,closed,closed,,0,0,Enicurus immaculatus,,,,,"6,659","(6,606, 6,712)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Black-backed-Forktail_wb_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Black-backed-Forktail_wb_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Forest,Non-endemic,blbfor1,not-blbfor1,-33.54,"(-49.29, -12.14)",-1.97,"(-4.27, 0.34)","81,560","(81,000, 82,120)",Resident,Forest,Non-endemic,in-est-blbfor1,wdl-est-blbfor1,"ar-not-blbfor1,as-not-blbfor1,hp-not-blbfor1,mn-not-blbfor1,ml-not-blbfor1,mz-not-blbfor1,nl-not-blbfor1,sk-not-blbfor1,tr-not-blbfor1,up-not-blbfor1,wb-not-blbfor1",wb-blbfor1,None,None,,,West Bengal,West Bengal,No,TRUE,Saswat Mishra
Slaty-backed Forktail,,India,,,slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Slaty-backed-Forktail_in_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Slaty-backed-Forktail_in_CAT_trend.png,Decline,Moderate,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,est-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",in-est-slbfor1,None,None,,,India,India,Yes,FALSE,Abhishek Das
Slaty-backed Forktail,,Woodland,,,wdl-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,-3.82,"(-6.16, -1.48)","73,467","(72,950, 73,984)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Slaty-backed-Forktail_wdl_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Slaty-backed-Forktail_wdl_CAT_trend.png,Decline,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,est-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",wdl-slbfor1,Woodland,None,,,Woodland,Woodland,Yes,TRUE,Abhishek Das
