TaxonID,group,sci_name,ISO3,pp,groupcode,Scientific
22715943,Bird,Erythrogenys hypoleucos,IND,0.111469167,1,22715943
22715955,Bird,Erythrogenys erythrogenys,IND,0.344193881,1,22715955
22715967,Bird,Pomatorhinus schisticeps,IND,0.158087769,1,22715967
22715984,Bird,Pomatorhinus ochraceiceps,IND,0.199911343,1,22715984
22715994,Bird,Pomatorhinus superciliaris,IND,0.275974976,1,22715994
22716075,Bird,Gypsophila brevicaudata,IND,0.085492429,1,22716075
22716094,Bird,Napothera epilepidota,IND,0.079602133,1,22716094
22716104,Bird,Pnoepyga immaculata,IND,0.335666623,1,22716104
22716108,Bird,Pnoepyga pusilla,IND,0.05931293,1,22716108
22716112,Bird,Spelaeornis caudatus,IND,0.585145133,1,22716112
22716118,Bird,Spelaeornis badeigularis,IND,0.7746422,1,22716118
22716123,Bird,Spelaeornis troglodytoides,IND,0.08337418,1,22716123
22716127,Bird,Elachura formosa,IND,0.225560278,1,22716127
22716137,Bird,Spelaeornis longicaudatus,IND,1,1,22716137
22716187,Bird,Cyanoderma ruficeps,IND,0.045554571,1,22716187
22716190,Bird,Cyanoderma pyrrhops,IND,0.485722227,1,22716190
22716193,Bird,Cyanoderma chrysaeum,IND,0.141140367,1,22716193
22716255,Bird,Stachyris nigriceps,IND,0.09132968,1,22716255
22716261,Bird,Stachyris oglei,IND,0.162228163,1,22716261
22716286,Bird,Dumetia hyperythra,IND,0.965472594,1,22716286
22716289,Bird,Dumetia atriceps,IND,0.836812307,1,22716289
22716320,Bird,Timalia pileata,IND,0.105604665,1,22716320
22716323,Bird,Chrysomma sinense,IND,0.530117565,1,22716323
22716326,Bird,Chrysomma altirostre,IND,0.313892887,1,22716326
22716338,Bird,Acanthoptila nipalensis,IND,0.001726322,1,22716338
22716344,Bird,Argya caudata,IND,0.629893111,1,22716344
22716352,Bird,Argya earlei,IND,0.527210933,1,22716352
22716358,Bird,Argya longirostris,IND,0.86921158,1,22716358
22716361,Bird,Argya malcolmi,IND,0.996004496,1,22716361
22716392,Bird,Argya subrufa,IND,1,1,22716392
22716409,Bird,Argya affinis,IND,0.911720948,1,22716409
22716512,Bird,Pterorhinus waddelli,IND,7.57E-04,1,22716512
22716522,Bird,Leiothrix lutea,IND,0.05650525,1,22716522
22716532,Bird,Pteruthius rufiventer,IND,0.342689609,1,22716532
22716540,Bird,Pteruthius xanthochlorus,IND,0.211921644,1,22716540
22716544,Bird,Pteruthius melanotis,IND,0.169182201,1,22716544
22716548,Bird,Pteruthius aenobarbus,IND,0.016389669,1,22716548
22716557,Bird,Actinodura egertoni,IND,0.425100315,1,22716557
22716563,Bird,Sibia nipalensis,IND,0.128999638,1,22716563
22716566,Bird,Sibia waldeni,IND,0.324231473,1,22716566
22716576,Bird,Siva cyanouroptera,IND,0.04488907,1,22716576
22716579,Bird,Chrysominla strigula,IND,0.222483178,1,22716579
22716582,Bird,Minla ignotincta,IND,0.116800526,1,22716582
22716585,Bird,Lioparus chrysotis,IND,0.050509938,1,22716585
22716593,Bird,Schoeniparus cinereus,IND,0.42416262,1,22716593
22716601,Bird,Fulvetta vinipectus,IND,0.08274303,1,22716601
22716617,Bird,Fulvetta ludlowi,IND,0.521092859,1,22716617
22716621,Bird,Schoeniparus rufogularis,IND,0.091741923,1,22716621
22716627,Bird,Schoeniparus dubius,IND,0.101077883,1,22716627
22716633,Bird,Alcippe poioicephala,IND,0.395233719,1,22716633
22716644,Bird,Alcippe morrisonia,IND,7.57E-05,1,22716644
22716647,Bird,Alcippe nipalensis,IND,0.402866632,1,22716647
22716696,Bird,Leioptila annectens,IND,0.246854631,1,22716696
22716699,Bird,Heterophasia capistrata,IND,0.480660775,1,22716699
22716702,Bird,Heterophasia gracilis,IND,0.352355327,1,22716702
22716714,Bird,Heterophasia pulchella,IND,0.360177523,1,22716714
22716717,Bird,Heterophasia picaoides,IND,0.11572561,1,22716717
22716728,Bird,Yuhina bakeri,IND,0.529798937,1,22716728
22716731,Bird,Yuhina flavicollis,IND,0.325369334,1,22716731
22716737,Bird,Yuhina gularis,IND,0.270152652,1,22716737
22716743,Bird,Yuhina occipitalis,IND,0.210084725,1,22716743
22716750,Bird,Yuhina nigrimenta,IND,0.095513204,1,22716750
22716753,Bird,Erpornis zantholeuca,IND,0.048315977,1,22716753
22716760,Bird,Myzornis pyrrhoura,IND,0.189182453,1,22716760
22716776,Bird,Panurus biarmicus,IND,0.004796429,1,22716776
22716781,Bird,Paradoxornis aemodium,IND,0.071525212,1,22716781
22716787,Bird,Paradoxornis unicolor,IND,0.236295389,1,22716787
22716795,Bird,Paradoxornis flavirostris,IND,0.974014351,1,22716795
22716798,Bird,Paradoxornis guttaticollis,IND,0.051887011,1,22716798
22716823,Bird,Suthora fulvifrons,IND,0.090168386,1,22716823
22716826,Bird,Suthora nipalensis,IND,0.375700927,1,22716826
22716835,Bird,Suthora atrosuperciliaris,IND,0.373851629,1,22716835
22717092,Bird,Mirafra erythroptera,IND,0.980301726,1,22717092
22717222,Bird,Eremopterix nigriceps,IND,0.066558611,1,22717222
22717228,Bird,Eremopterix griseus,IND,0.811315788,1,22717228
22717236,Bird,Ammomanes cinctura,IND,5.66E-08,1,22717236
22717247,Bird,Ammomanes phoenicura,IND,0.958380237,1,22717247
22717254,Bird,Ammomanes deserti,IND,0.00119496,1,22717254
22717262,Bird,Alaemon alaudipes,IND,0.016286162,1,22717262
22717288,Bird,Melanocorypha bimaculata,IND,0.07174476,1,22717288
22717292,Bird,Melanocorypha maxima,IND,0.006029864,1,22717292
22717325,Bird,Calandrella acutirostris,IND,0.179210288,1,22717325
22717336,Bird,Alaudala raytal,IND,0.596789494,1,22717336
22717383,Bird,Galerida cristata,IND,0.053305157,1,22717383
22717391,Bird,Galerida malabarica,IND,1,1,22717391
22717394,Bird,Galerida deva,IND,1,1,22717394
22717424,Bird,Alauda gulgula,IND,0.253405386,1,22717424
22717434,Bird,Eremophila alpestris,IND,0.002724175,1,22717434
22717484,Bird,Dicaeum chrysorrheum,IND,0.044242123,1,22717484
22717487,Bird,Dicaeum melanozanthum,IND,0.11018151,1,22717487
22717519,Bird,Dicaeum trigonostigma,IND,0.017627946,1,22717519
22717525,Bird,Dicaeum erythrorhynchos,IND,0.835855796,1,22717525
22717584,Bird,Dicaeum cruentatum,IND,0.057383013,1,22717584
22717626,Bird,Chalcoparia singalensis,IND,0.054156359,1,22717626
22717782,Bird,Leptocoma zeylonica,IND,0.872310546,1,22717782
22717785,Bird,Leptocoma minima,IND,1,1,22717785
22717855,Bird,Cinnyris asiaticus,IND,0.503411382,1,22717855
22717862,Bird,Cinnyris lotenius,IND,0.888460338,1,22717862
22718077,Bird,Aethopyga gouldiae,IND,0.077487311,1,22718077
22718081,Bird,Aethopyga nipalensis,IND,0.161181242,1,22718081
22718090,Bird,Aethopyga saturata,IND,0.080478816,1,22718090
22718100,Bird,Aethopyga ignicauda,IND,0.150373433,1,22718100
22718128,Bird,Arachnothera magna,IND,0.115722091,1,22718128
22718179,Bird,Passer hispaniolensis,IND,0.054404315,1,22718179
22718183,Bird,Passer pyrrhonotus,IND,0.12132013,1,22718183
22718191,Bird,Passer cinnamomeus,IND,0.036951533,1,22718191
22718270,Bird,Passer montanus,IND,0.005202217,1,22718270
22718294,Bird,Gymnoris xanthocollis,IND,0.592349513,1,22718294
22718307,Bird,Petronia petronia,IND,1.01E-06,1,22718307
22718326,Bird,Montifringilla adamsi,IND,0.037896195,1,22718326
22718330,Bird,Onychostruthus taczanowskii,IND,0.004573461,1,22718330
22718336,Bird,Pyrgilauda ruficollis,IND,0.002512269,1,22718336
22718339,Bird,Pyrgilauda blanfordi,IND,0.010954402,1,22718339
22718345,Bird,Dendronanthus indicus,IND,0.039567785,1,22718345
22718348,Bird,Motacilla alba,IND,0.051482837,1,22718348
22718363,Bird,Motacilla maderaspatensis,IND,0.895350227,1,22718363
22718379,Bird,Motacilla citreola,IND,0.093971783,1,22718379
22718392,Bird,Motacilla cinerea,IND,0.091365177,1,22718392
22718477,Bird,Anthus rufulus,IND,0.397432348,1,22718477
22718501,Bird,Anthus campestris,IND,0.033284816,1,22718501
22718505,Bird,Anthus godlewskii,IND,0.273736634,1,22718505
22718546,Bird,Anthus trivialis,IND,0.048370565,1,22718546
22718550,Bird,Anthus hodgsoni,IND,0.091093432,1,22718550
22718560,Bird,Anthus cervinus,IND,0.001398282,1,22718560
22718564,Bird,Anthus roseatus,IND,0.083153404,1,22718564
22718571,Bird,Anthus spinoletta,IND,0.036915187,1,22718571
22718575,Bird,Anthus rubescens,IND,0.00793578,1,22718575
22718579,Bird,Anthus sylvanus,IND,0.126214693,1,22718579
22718582,Bird,Anthus nilghiriensis,IND,1,1,22718582
22718617,Bird,Prunella collaris,IND,0.011144747,1,22718617
22718620,Bird,Prunella himalayana,IND,0.050653166,1,22718620
22718624,Bird,Prunella rubeculoides,IND,0.063880246,1,22718624
22718627,Bird,Prunella strophiata,IND,0.073047699,1,22718627
22718641,Bird,Prunella fulvescens,IND,0.013468505,1,22718641
22718644,Bird,Prunella atrogularis,IND,0.042798037,1,22718644
22718659,Bird,Prunella immaculata,IND,0.006224967,1,22718659
22718999,Bird,Ploceus benghalensis,IND,0.851800633,1,22718999
22719002,Bird,Ploceus manyar,IND,0.525074813,1,22719002
22719005,Bird,Ploceus philippinus,IND,0.462756432,1,22719005
22719011,Bird,Ploceus megarhynchus,IND,0.983744979,1,22719011
22719614,Bird,Amandava amandava,IND,0.430548386,1,22719614
22719618,Bird,Amandava formosa,IND,1,1,22719618
22719770,Bird,Euodice malabarica,IND,0.743479346,1,22719770
22719806,Bird,Lonchura striata,IND,0.195503038,1,22719806
22719818,Bird,Lonchura kelaarti,IND,0.816719709,1,22719818
22719821,Bird,Lonchura punctulata,IND,0.297968075,1,22719821
22719837,Bird,Lonchura malacca,IND,0.885395356,1,22719837
22720030,Bird,Fringilla coelebs,IND,0.010435099,1,22720030
22720041,Bird,Fringilla montifringilla,IND,0.006244709,1,22720041
22720045,Bird,Serinus pusillus,IND,0.071570153,1,22720045
22720069,Bird,Spinus thibetanus,IND,0.08374389,1,22720069
22720344,Bird,Chloris spinoides,IND,0.490600087,1,22720344
22720347,Bird,Chloris ambigua,IND,0.03751,1,22720347
22720438,Bird,Linaria flavirostris,IND,0.010890338,1,22720438
22720441,Bird,Linaria cannabina,IND,2.04E-05,1,22720441
22720467,Bird,Leucosticte nemoricola,IND,0.050599202,1,22720467
22720472,Bird,Leucosticte brandti,IND,0.031740553,1,22720472
22720493,Bird,Carpodacus sillemi,IND,0.04228906,1,22720493
22720499,Bird,Callacanthis burtoni,IND,0.463501607,1,22720499
22720513,Bird,Bucanetes githagineus,IND,0.021665884,1,22720513
22720520,Bird,Bucanetes mongolicus,IND,0.021215222,1,22720520
22720546,Bird,Agraphospiza rubescens,IND,0.09571698,1,22720546
22720550,Bird,Procarduelis nipalensis,IND,0.093177253,1,22720550
22720556,Bird,Carpodacus erythrinus,IND,0.086614825,1,22720556
22720567,Bird,Carpodacus pulcherrimus,IND,0.015480107,1,22720567
22720574,Bird,Carpodacus rodochroa,IND,0.461141411,1,22720574
22720585,Bird,Carpodacus edwardsii,IND,0.125402254,1,22720585
22720595,Bird,Carpodacus trifasciatus,IND,0.045674478,1,22720595
22720604,Bird,Carpodacus rhodochlamys,IND,0.026108249,1,22720604
22720607,Bird,Carpodacus rubicilloides,IND,0.059826029,1,22720607
22720610,Bird,Carpodacus rubicilla,IND,0.049177163,1,22720610
22720613,Bird,Carpodacus puniceus,IND,0.045611798,1,22720613
22720628,Bird,Carpodacus subhimachalus,IND,0.104141427,1,22720628
22720635,Bird,Carpodacus sipahi,IND,0.245550886,1,22720635
22720646,Bird,Loxia curvirostra,IND,0.009971908,1,22720646
22720662,Bird,Pyrrhula aurantiaca,IND,0.544599686,1,22720662
22720665,Bird,Pyrrhula erythrocephala,IND,0.35537904,1,22720665
22720668,Bird,Pyrrhula erythaca,IND,0.044065221,1,22720668
22720681,Bird,Coccothraustes coccothraustes,IND,0.003097098,1,22720681
22720690,Bird,Mycerobas icterioides,IND,0.32901553,1,22720690
22720693,Bird,Mycerobas affinis,IND,0.096905551,1,22720693
22720696,Bird,Mycerobas melanozanthos,IND,0.191677304,1,22720696
22720699,Bird,Mycerobas carnipes,IND,0.05930684,1,22720699
22720718,Bird,Pyrrhoplectes epauletta,IND,0.171521685,1,22720718
22720872,Bird,Emberiza lathami,IND,0.32131978,1,22720872
22720881,Bird,Emberiza leucocephalos,IND,0.014341279,1,22720881
22720884,Bird,Emberiza stewarti,IND,0.499253945,1,22720884
22720894,Bird,Emberiza cia,IND,0.04944892,1,22720894
22720899,Bird,Emberiza godlewskii,IND,0.012617854,1,22720899
22720909,Bird,Emberiza buchanani,IND,0.264555612,1,22720909
22720951,Bird,Emberiza fucata,IND,0.034824754,1,22720951
22720954,Bird,Emberiza pusilla,IND,0.020756705,1,22720954
22720966,Bird,Emberiza aureola,IND,0.012501503,1,22720966
22720969,Bird,Emberiza rutila,IND,0.004649183,1,22720969
22720990,Bird,Emberiza melanocephala,IND,0.219416803,1,22720990
22720993,Bird,Emberiza bruniceps,IND,0.26107366,1,22720993
22721012,Bird,Emberiza schoeniclus,IND,0.008692938,1,22721012
22728939,Bird,Phylloscopus sindianus,IND,0.100634239,1,22728939
22729138,Bird,Lonchura atricapilla,IND,0.130863344,1,22729138
22729514,Bird,Phylloscopus humei,IND,0.359261983,1,22729514
22729551,Bird,Acrocephalus orinus,IND,0.482689023,1,22729551
22731005,Bird,Abroscopus superciliaris,IND,0.04782853,1,22731005
22731553,Bird,Phylloscopus nitidus,IND,0.249096323,1,22731553
22731957,Bird,Pellorneum tickelli,IND,0.090202898,1,22731957
22732200,Bird,Locustella davidi,IND,0.033797915,1,22732200
22732257,Bird,Chloropsis jerdoni,IND,0.965297004,1,22732257
22732442,Bird,Mirafra affinis,IND,0.936716662,1,22732442
22732750,Bird,Phylloscopus tephrocephalus,IND,0.051039727,1,22732750
22732755,Bird,Phylloscopus valentini,IND,0.00138903,1,22732755
22732760,Bird,Phylloscopus whistleri,IND,0.553626454,1,22732760
22734033,Bird,Acrocephalus orientalis,IND,0.011646833,1,22734033
22734119,Bird,Ficedula albicilla,IND,0.067352796,1,22734119
22734189,Bird,Locustella mandelli,IND,0.068187154,1,22734189
22734268,Bird,Phylloscopus claudiae,IND,0.090528234,1,22734268
22734278,Bird,Phylloscopus reguloides,IND,0.222395944,1,22734278
22734337,Bird,Pterorhinus galbanus,IND,0.708701269,1,22734337
22734342,Bird,Chloropsis aurifrons,IND,0.409596461,1,22734342
22734347,Bird,Phylloscopus burkii,IND,0.807413466,1,22734347
22734352,Bird,Mirafra assamica,IND,0.717240779,1,22734352
22734370,Bird,Phylloscopus chloronotus,IND,0.588806935,1,22734370
22734478,Bird,Trochalopteron imbricatum,IND,0.160757639,1,22734478
22734483,Bird,Trochalopteron chrysopterum,IND,0.241640817,1,22734483
22734503,Bird,Erythrogenys mcclellandi,IND,0.595647173,1,22734503
22734543,Bird,Spelaeornis reptatus,IND,0.013411696,1,22734543
22734548,Bird,Spelaeornis oatesi,IND,0.237716426,1,22734548
22734558,Bird,Stachyris roberti,IND,0.194661493,1,22734558
22734598,Bird,Fulvetta manipurensis,IND,0.100977542,1,22734598
22734628,Bird,Liocichla bugunorum,IND,1,1,22734628
22734633,Bird,Certhia hodgsoni,IND,0.220551419,1,22734633
22734638,Bird,Certhia manipurensis,IND,0.269092348,1,22734638
22734757,Bird,Garrulax leucolophus,IND,0.107623445,1,22734757
22734793,Bird,Curruca crassirostris,IND,0.168288947,1,22734793
22734803,Bird,Oenanthe chrysopygia,IND,0.087801155,1,22734803
22734992,Bird,Curruca curruca,IND,0.07016653,1,22734992
22734997,Bird,Regulus regulus,IND,0.009697264,1,22734997
22735007,Bird,Emberiza striolata,IND,0.043207386,1,22735007
22735065,Bird,Certhia discolor,IND,0.423390407,1,22735065
22735082,Bird,Trochalopteron lineatum,IND,0.171202794,1,22735082
22735087,Bird,Stachyris humei,IND,0.669486505,1,22735087
22735092,Bird,Pterorhinus albogularis,IND,0.181214863,1,22735092
22735112,Bird,Garrulax merulinus,IND,0.128852079,1,22735112
22735117,Bird,Trochalopteron erythrocephalum,IND,0.480077958,1,22735117
22735133,Bird,Pomatorhinus ruficollis,IND,0.053312978,1,22735133
22735139,Bird,Napothera malacoptila,IND,0.517202988,1,22735139
22735145,Bird,Pnoepyga albiventer,IND,0.330890965,1,22735145
22735151,Bird,Spelaeornis chocolatinus,IND,1,1,22735151
22735162,Bird,Mixornis gularis,IND,0.180147762,1,22735162
22735167,Bird,Cutia nipalensis,IND,0.17045908,1,22735167
22735172,Bird,Gampsorhynchus rufulus,IND,0.343208308,1,22735172
22735177,Bird,Schoeniparus castaneceps,IND,0.12862844,1,22735177
22735197,Bird,Staphida castaniceps,IND,0.314220964,1,22735197
22735202,Bird,Paradoxornis gularis,IND,0.052563353,1,22735202
22735325,Bird,Horornis brunnescens,IND,0.389345768,1,22735325
22735351,Bird,Laticilla cinerascens,IND,1,1,22735351
22735382,Bird,Poecile hypermelaenus,IND,0.001367186,1,22735382
22735416,Bird,Sholicola major,IND,1,1,22735416
22735423,Bird,Sholicola albiventris,IND,1,1,22735423
22735503,Bird,Pomatorhinus horsfieldii,IND,1,1,22735503
22735612,Bird,Paradoxornis bakeri,IND,0.288135111,1,22735612
22735632,Bird,Locustella kashmirensis,IND,1,1,22735632
22735835,Bird,Laticilla burnesii,IND,0.252573055,1,22735835
22735904,Bird,Cyornis magnirostris,IND,0.235220692,1,22735904
22735909,Bird,Ficedula parva,IND,0.104750971,1,22735909
22735965,Bird,Periparus ater,IND,0.004962394,1,22735965
22735990,Bird,Parus major,IND,0.075246038,1,22735990
22736052,Bird,Riparia diluta,IND,0.079254268,1,22736052
22736055,Bird,Aegithalos bonvaloti,IND,0.007688856,1,22736055
22736108,Bird,Turdus atrogularis,IND,0.083276685,1,22736108
22736111,Bird,Turdus eunomus,IND,0.016686893,1,22736111
22736114,Bird,Tarsiger rufilatus,IND,0.115149036,1,22736114
102998555,Bird,Alauda arvensis,IND,0.004107567,1,102998555
103656903,Bird,Pitta sordida,IND,0.090864134,1,103656903
103656933,Bird,Serilophus rubropygius,IND,0.487537892,1,103656933
103692955,Bird,Oriolus kundoo,IND,0.643514853,1,103692955
103693575,Bird,Pteruthius aeralatus,IND,0.092393022,1,103693575
103694110,Bird,Pericrocotus erythropygius,IND,1,1,103694110
103694119,Bird,Pericrocotus solaris,IND,0.065846574,1,103694119
103694300,Bird,Coracina dobsoni,IND,1,1,103694300
103703834,Bird,Tephrodornis virgatus,IND,0.094365501,1,103703834
103703869,Bird,Tephrodornis sylvicola,IND,1,1,103703869
103703875,Bird,Tephrodornis pondicerianus,IND,0.600050035,1,103703875
103709613,Bird,Rhipidura albogularis,IND,1,1,103709613
103709726,Bird,Rhipidura albicollis,IND,0.17181808,1,103709726
103711122,Bird,Dicrurus paradiseus,IND,0.37004543,1,103711122
103715755,Bird,Hypothymis azurea,IND,0.273869176,1,103715755
103715992,Bird,Terpsiphone paradisi,IND,0.65191395,1,103715992
103716095,Bird,Terpsiphone affinis,IND,0.058613147,1,103716095
103718693,Bird,Lanius isabellinus,IND,0.067821089,1,103718693
103718714,Bird,Lanius phoenicuroides,IND,0.003125253,1,103718714
103718932,Bird,Lanius excubitor,IND,0.063531092,1,103718932
103726378,Bird,Garrulus leucotis,IND,0.010831171,1,103726378
103726922,Bird,Garrulus bispecularis,IND,0.103908644,1,103726922
103727048,Bird,Pica pica,IND,0.006605866,1,103727048
103727443,Bird,Nucifraga hemispila,IND,0.047993816,1,103727443
103727455,Bird,Nucifraga multipunctata,IND,0.184485754,1,103727455
103727590,Bird,Corvus macrorhynchos,IND,0.188980693,1,103727590
103757396,Bird,Niltava oatesi,IND,0.1072162,1,103757396
103761482,Bird,Cyornis nicobaricus,IND,1,1,103761482
103761678,Bird,Cyornis tickelliae,IND,0.954433808,1,103761678
103761873,Bird,Cyornis rubeculoides,IND,0.564572381,1,103761873
103764968,Bird,Carduelis caniceps,IND,0.045458248,1,103764968
103765775,Bird,Mirafra javanica,IND,0.178464051,1,103765775
103766207,Bird,Calandrella brachydactyla,IND,0.030109543,1,103766207
103766226,Bird,Calandrella dukhunensis,IND,0.260520052,1,103766226
103768039,Bird,Emberiza spodocephala,IND,0.022911811,1,103768039
103768539,Bird,Calliope pectoralis,IND,0.093149886,1,103768539
103768594,Bird,Calliope tschebaiewi,IND,0.081389105,1,103768594
103768823,Bird,Myiomela leucura,IND,0.056496356,1,103768823
103769540,Bird,Ficedula hyperythra,IND,0.099663921,1,103769540
103775156,Bird,Irena puella,IND,0.10416925,1,103775156
103775266,Bird,Chloropsis hardwickii,IND,0.16726975,1,103775266
103775599,Bird,Chloropsis moluccensis,IND,0.039788364,1,103775599
103776128,Bird,Dicaeum concolor,IND,1,1,103776128
103776140,Bird,Dicaeum minullum,IND,0.058937238,1,103776140
103776661,Bird,Prinia atrogularis,IND,0.562383913,1,103776661
103776843,Bird,Dicaeum ignipectus,IND,0.066736673,1,103776843
103776986,Bird,Prinia superciliaris,IND,3.81E-04,1,103776986
103777078,Bird,Prinia khasiana,IND,0.563568636,1,103777078
103777145,Bird,Prinia flaviventris,IND,0.077192746,1,103777145
103778625,Bird,Arachnothera longirostra,IND,0.092263635,1,103778625
103785851,Bird,Locustella thoracica,IND,0.149094153,1,103785851
103795247,Bird,Leptocoma brasiliana,IND,0.043379038,1,103795247
103804139,Bird,Cinnyris jugularis,IND,0.001510781,1,103804139
103804411,Bird,Aethopyga siparaja,IND,0.193966666,1,103804411
103804493,Bird,Aethopyga vigorsii,IND,1,1,103804493
103811886,Bird,Delichon urbicum,IND,0.004724722,1,103811886
103811905,Bird,Delichon lagopodum,IND,6.86E-06,1,103811905
103812643,Bird,Cecropis daurica,IND,0.131229521,1,103812643
103812653,Bird,Cecropis hyperythra,IND,5.85E-11,1,103812653
103815539,Bird,Riparia chinensis,IND,0.347751923,1,103815539
103815961,Bird,Riparia riparia,IND,0.00238263,1,103815961
103818789,Bird,Passer domesticus,IND,0.087417977,1,103818789
103821389,Bird,Anthus richardi,IND,0.130177732,1,103821389
103821527,Bird,Anthus similis,IND,0.189759,1,103821527
103822349,Bird,Motacilla flava,IND,0.05059992,1,103822349
103822471,Bird,Motacilla tschutschensis,IND,0.012423024,1,103822471
103822632,Bird,Hemixos flavala,IND,0.185003526,1,103822632
103823996,Bird,Hypsipetes leucocephalus,IND,0.095197011,1,103823996
103824080,Bird,Hypsipetes ganeesa,IND,0.822020592,1,103824080
103826116,Bird,Rubigula gularis,IND,1,1,103826116
103826151,Bird,Rubigula flaviventris,IND,0.150789248,1,103826151
103834342,Bird,Carpodacus rodopeplus,IND,0.441700059,1,103834342
103834344,Bird,Pycnonotus flavescens,IND,0.102959416,1,103834344
103834496,Bird,Carpodacus verreauxii,IND,2.54E-04,1,103834496
103834630,Bird,Carpodacus vinaceus,IND,3.62E-04,1,103834630
103836079,Bird,Brachypodius atriceps,IND,0.042843004,1,103836079
103836280,Bird,Brachypodius fuscoflavescens,IND,1,1,103836280
103836876,Bird,Carpodacus thura,IND,0.280514804,1,103836876
103837055,Bird,Carpodacus dubius,IND,0.005227838,1,103837055
103837801,Bird,Pyrrhula nipalensis,IND,0.078989505,1,103837801
103844067,Bird,Phylloscopus tristis,IND,0.115179004,1,103844067
103845399,Bird,Phylloscopus trochiloides,IND,0.107512768,1,103845399
103866603,Bird,Brachypteryx cruralis,IND,0.116221467,1,103866603
103870362,Bird,Graminicola bengalensis,IND,0.561075932,1,103870362
103870880,Bird,Aegithalos concinnus,IND,0.019130484,1,103870880
103871108,Bird,Aegithalos iredalei,IND,0.560717082,1,103871108
103871222,Bird,Acridotheres grandis,IND,0.059781178,1,103871222
103871402,Bird,Argya striata,IND,0.862608859,1,103871402
103871509,Bird,Argya somervillei,IND,1,1,103871509
103871775,Bird,Aegithalos iouschistos,IND,0.316476429,1,103871775
103871930,Bird,Ianthocincla cineracea,IND,0.233563021,1,103871930
103872761,Bird,Pterorhinus lanceolatus,IND,0.001868851,1,103872761
103872810,Bird,Pterorhinus woodi,IND,0.240050287,1,103872810
103872996,Bird,Curruca nana,IND,0.056714834,1,103872996
103874076,Bird,Montecincla cachinnans,IND,1,1,103874076
103874145,Bird,Montecincla jerdoni,IND,1,1,103874145
103874452,Bird,Montecincla fairbanki,IND,1,1,103874452
103874754,Bird,Montecincla meridionalis,IND,1,1,103874754
103878477,Bird,Leiothrix argentauris,IND,0.140666102,1,103878477
103878699,Bird,Liocichla phoenicea,IND,0.458439899,1,103878699
103878755,Bird,Gracula religiosa,IND,0.126116582,1,103878755
103878766,Bird,Gracula indica,IND,0.759268701,1,103878766
103879258,Bird,Zoothera mollissima,IND,0.201464942,1,103879258
103879287,Bird,Zoothera salimalii,IND,0.215374978,1,103879287
103880076,Bird,Sitta castanea,IND,0.985776889,1,103880076
103880146,Bird,Sitta cinnamoventris,IND,0.298510045,1,103880146
103880882,Bird,Paradoxornis ruficeps,IND,0.68369053,1,103880882
103881719,Bird,Sitta leucopsis,IND,0.391062518,1,103881719
103882026,Bird,Salpornis spilonota,IND,1,1,103882026
103883277,Bird,Troglodytes troglodytes,IND,0.009410455,1,103883277
103891972,Bird,Turdus simillimus,IND,0.962470905,1,103891972
103892028,Bird,Turdus maximus,IND,0.260022873,1,103892028
103892167,Bird,Turdus ruficollis,IND,0.053282889,1,103892167
103893364,Bird,Pomatorhinus ferruginosus,IND,0.517329712,1,103893364
103893368,Bird,Pomatorhinus phayrei,IND,0.149288809,1,103893368
103893432,Bird,Copsychus saularis,IND,0.318064476,1,103893432
103894787,Bird,Copsychus albiventris,IND,1,1,103894787
103894856,Bird,Copsychus malabaricus,IND,0.265613162,1,103894856
103895265,Bird,Cyanoderma rufifrons,IND,0.110269686,1,103895265
104006526,Bird,Hirundo javanica,IND,0.015485673,1,104006526
105295705,Bird,Horornis flavolivaceus,IND,0.130566726,1,105295705
105991992,Bird,Dicaeum agile,IND,0.503082873,1,105991992
155155950,Bird,Zosterops palpebrosus,IND,0.453692572,1,155155950
155657173,Bird,Zoothera dauma,IND,0.413945271,1,155657173
183446899,Bird,Coracina javensis,IND,0.098986943,1,183446899
183458017,Bird,Coracina macei,IND,0.970706116,1,183458017
216912582,Bird,Alaudala heinei,IND,0.02377401,1,216912582
216912703,Bird,Gracupica contra,IND,0.752054528,1,216912703
216915109,Bird,Cyornis whitei,IND,0.051559296,1,216915109
219591644,Bird,Acrocephalus stentoreus,IND,0.325418067,1,219591644
232589675,Bird,Dicrurus hottentottus,IND,0.176499456,1,232589675
22682531,Bird,Rhyticeros narcondami,IND,1,1,22682531
