"COMMON.NAME","timegroups","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_alt","mean_alt","rci_alt","lci_std_alt","mean_std_alt","rci_std_alt"
"Graylag Goose",2022,"2022",-5.87282233943798,0.533740342452722,0.0043732833320817,0.00516276994693512,0.0060153142768159,93.7189902632269,110.813571626303,129.109460063556,0.000988375568814634,0.00281095929433471,0.00798097185941179,26.1089655134392,111.603990118086,565.135890126879
"Graylag Goose",2023,"2023",-5.97232275152554,0.538906744336746,0.00391354492026989,0.00467470686430978,0.00545203730259882,84.6144190189859,99.7645484238237,115.477774538429,0.000885796752769881,0.00254507123635079,0.00730112197081247,21.8790980858843,100.425070349944,433.61884987431
"Graylag Goose",2024,"2024",-5.95465759007535,0.536518776606581,0.00390221656992521,0.00475857868794426,0.00554850829672862,87.6335592665466,101.373854764871,117.841578880487,0.000905804131839188,0.00259037098606268,0.00739618960114996,24.647926326562,102.258530569468,450.211346612406
"Knob-billed Duck",1992,"before 2000",-4.42287832891833,0.107230420711513,0.00991036120491745,0.0122766759347265,0.0148655850154753,100,100,100,0.00967791746013964,0.0119279349977477,0.0146971645883185,74.850299657842,99.8342734330844,133.098493228772
"Knob-billed Duck",2003,"2000-2006",-4.35363599430987,0.102989121502672,0.0105180004760483,0.013144560287185,0.0157872202604801,94.4427472512456,107.571638041591,118.996054693609,0.0104542705319144,0.0127776326239455,0.0156132524463571,79.1794124973139,106.70304611855,141.619633223278
"Knob-billed Duck",2009,"2007-2010",-4.22614910943564,0.0985967060296633,0.0124089585978973,0.0149119738438813,0.0177714667879878,106.435875959805,120.623354401147,134.702102794362,0.0119692628154219,0.0145023512646397,0.0175667404568233,89.7647635171499,121.548136806436,157.309935299278
"Knob-billed Duck",2012,"2011-2012",-3.92866968624444,0.103715697995147,0.0159590770490434,0.0200326417519639,0.0243540579053741,145.2672613546,163.497491400345,182.554355743214,0.0159233694344355,0.0194776334073127,0.0238155965306958,121.123851239708,162.165882450839,217.462102150468
"Knob-billed Duck",2013,"2013",-4.02352925946389,0.0996504004527302,0.0154148498392303,0.0182304555544338,0.0218784676362317,131.142252939022,148.512440751045,166.688222257253,0.0146078993663107,0.017730644967162,0.0215136217810991,114.01508673142,147.095669817447,194.070155376196
"Knob-billed Duck",2014,"2014",-4.03929103910474,0.0966474361507893,0.0146213396874961,0.0179431683098391,0.0216900126998821,131.620663730978,146.846393673107,162.168657331232,0.0144653856184104,0.0174558037195902,0.0210577939757186,107.162293175962,146.432677739885,196.194198416033
"Knob-billed Duck",2015,"2015",-4.31622860836711,0.0979149418697367,0.0109969788541841,0.0136353918642698,0.0162454925486071,100.893807960427,112.369174624397,119.937434401335,0.0109584295917465,0.0132614194698463,0.0160444592958697,83.8783785086973,111.514866529347,144.750952135522
"Knob-billed Duck",2016,"2016",-4.31400705939816,0.0940925500922495,0.0110634851279981,0.0136606973508961,0.0162774432831668,99.5092242342268,111.365781248193,122.969340042715,0.0110647983078667,0.0132907162422863,0.0159607986604682,85.0598673445055,112.04667751919,148.226004924849
"Knob-billed Duck",2017,"2017",-4.26988829725392,0.0967077848924398,0.0116853742545981,0.014275752728847,0.0169586108486212,104.974816045613,116.399358614718,127.054555815954,0.0115022291331232,0.0138860321893021,0.016759668114733,87.6660348178916,116.080174274607,154.502064889532
"Knob-billed Duck",2018,"2018",-4.41459445728877,0.097096066769627,0.01003027097223,0.0123654382842979,0.0146023215271009,90.5261027977674,101.221320970301,110.872685816251,0.00995281436917836,0.012026555841958,0.01452919609141,75.3134370963156,100.221619979431,133.552017890845
"Knob-billed Duck",2019,"2019",-4.51002356503508,0.0968064041863142,0.00914529153427951,0.011246500534265,0.0134000050464206,82.9048412146682,91.9129855644607,100.049904770622,0.0090561664268499,0.0109379419033526,0.0132081170976529,68.3320480916139,91.7095600285582,120.659920981508
"Knob-billed Duck",2020,"2020",-4.41811715040464,0.0962661732054987,0.0100987146356295,0.012321401614779,0.0146522697137771,89.7906718215595,101.174058641527,109.289831171641,0.00993405465914811,0.0119845189508295,0.0144551153828429,75.9804533803973,100.787959303604,136.321403573909
"Knob-billed Duck",2021,"2021",-4.46994538366991,0.097184303573411,0.00946604662857812,0.0117038818933046,0.0137973826598347,86.5022526377618,95.6945549341296,105.754427580995,0.00941779682641424,0.0113826627388178,0.0137546105709771,71.9262389904055,95.2077557109504,124.805446778089
"Knob-billed Duck",2022,"2022",-4.47904408796486,0.095397505842304,0.00943518333388372,0.0115967113027812,0.0138785361124327,86.2032860821062,95.2943243813832,102.6885426029,0.00936548348227686,0.0112801486834538,0.013583553631649,72.347014081936,94.974629708088,128.641695611084
"Knob-billed Duck",2023,"2023",-4.37102581125222,0.0954072613694732,0.0104284566033347,0.0129102973008961,0.0152125987659379,95.6009311509739,105.701711873873,115.964324023163,0.0104279993958402,0.0125587418927268,0.0151215195620656,79.7523019768936,105.529213702107,138.183599001663
"Knob-billed Duck",2024,"2024",-4.44956036106374,0.0960150267719883,0.00979888523106077,0.0119421866682142,0.0142933558563939,88.5139538444943,97.6680381229136,106.445460771781,0.00963275858689173,0.0116157130473918,0.0140039744688216,74.9688815808102,97.261511390862,129.39030879489
"Ruddy Shelduck",1992,"before 2000",-3.89857422568089,0.0855206385935316,0.0190210191816217,0.0224681444912728,0.0260313303002952,100,100,100,0.0169964006874279,0.0200667211362031,0.0236849651100473,79.4481150241662,99.8683482484089,125.489461022383
"Ruddy Shelduck",2003,"2000-2006",-3.68826325351414,0.0853770451523123,0.0239221697438755,0.0276376454501876,0.0321524559899474,110.904697916443,123.185369453923,139.287949150466,0.0209385351199525,0.0247051171497429,0.0291391148991163,96.5054780779172,122.617312564801,154.45112533916
"Ruddy Shelduck",2009,"2007-2010",-3.69948915496845,0.0810342751468488,0.02354062053783,0.0273253738758556,0.0321476222057007,108.941605434731,121.709555246572,135.374108240643,0.0208823802005103,0.0244327278526622,0.0285778306994204,95.4249441588203,121.956306749777,150.108272624903
"Ruddy Shelduck",2012,"2011-2012",-3.53019600444223,0.0877286592520807,0.0269840702407099,0.032280546358867,0.0379199344086429,129.494706900311,144.365804802198,157.022845085001,0.0243687403153632,0.0288741131922095,0.0341977484779638,112.759806001033,143.092287860992,181.720376332024
"Ruddy Shelduck",2013,"2013",-3.59921031156776,0.084989193376838,0.0250403716152361,0.0301632223249972,0.0362335961824788,121.264958926541,134.920378307748,146.921067249592,0.0228834469490887,0.0269748100667089,0.031785695069013,107.491298195,133.249067048712,167.159971138021
"Ruddy Shelduck",2014,"2014",-3.70807841140149,0.0827868069573912,0.0235654201463053,0.027099040904759,0.0316955349706089,111.256094513226,120.745793274688,130.752423897583,0.0206353826731568,0.0242263195291168,0.0284330199321559,93.5835839315536,120.744208188158,154.024657227358
"Ruddy Shelduck",2015,"2015",-3.77274160251533,0.0808824465483042,0.0215988861189526,0.0254253011425828,0.0299070996106928,104.481260568743,113.015239568713,121.059883182348,0.0194275227616557,0.0227267176584889,0.0265785483000656,90.2207553609464,113.603992046384,140.073323600519
"Ruddy Shelduck",2016,"2016",-3.8499945210979,0.0787350030939103,0.020386489320624,0.0235587970697131,0.0275451560502094,96.1996134115693,104.557180479462,113.500966787904,0.0180714911482046,0.021055034481613,0.0245249679073764,84.0610878404934,105.337142943948,132.28287188995
"Ruddy Shelduck",2017,"2017",-3.87956799906147,0.0801508648717725,0.0197770921550584,0.0228844358933559,0.0267470921094638,94.1700247140035,101.853626187093,110.087704217155,0.0175013222212697,0.0204477978091956,0.0238842742311844,81.1312219749322,101.650624211617,128.016220015973
"Ruddy Shelduck",2018,"2018",-3.80817668987602,0.0775795555955883,0.0211301552886899,0.024547506893614,0.0283901340288682,100.718084723492,108.644878762135,118.91365229347,0.0188782120337341,0.0219442424804107,0.0255017240152093,86.7080365837079,108.8377317938,136.724732473683
"Ruddy Shelduck",2019,"2019",-3.98657339397846,0.0784095136126737,0.0177781904568161,0.0205892778364521,0.0238422045597012,83.8394022491778,91.3502868983343,100.220009843762,0.0157927410836237,0.0183919788215818,0.0214143355140561,72.4501758509122,91.5952457675118,114.14099014204
"Ruddy Shelduck",2020,"2020",-4.01958421043252,0.0772987479531219,0.0171302588281078,0.0199267939701823,0.0232611682736662,81.8821687196012,88.5958446808897,95.1354338100504,0.0153169144088258,0.0178001038874018,0.0206816238711938,70.9986863517922,88.95579963709,113.129253235763
"Ruddy Shelduck",2021,"2021",-4.08669816651449,0.0767644296182695,0.0164230686329249,0.0186479465456545,0.0219366985198162,75.8282911067773,82.7700389197936,89.1684773910942,0.0143447384926169,0.016654352061404,0.019332169720088,66.3653614001499,82.850632650196,102.623484877749
"Ruddy Shelduck",2022,"2022",-4.11390777610873,0.0784198374619816,0.0157104308313261,0.0181550559457379,0.021256212599195,74.5173952264072,80.463685658609,87.2642963982965,0.0139174742473887,0.0162109467921701,0.0188787304517086,64.877422140223,81.0452825926539,103.642430574062
"Ruddy Shelduck",2023,"2023",-4.09424236719991,0.0770377999260273,0.0160232907663182,0.0185096399869167,0.021535139195815,75.9323687302852,81.9228085166215,88.1919135188854,0.0142301252053857,0.0165302213606696,0.0191984603410067,65.9221532507565,82.5046981502959,102.355969405916
"Ruddy Shelduck",2024,"2024",-4.19113763276654,0.0764004326255932,0.0144962511317788,0.016817221559316,0.019546603076081,68.8807445355093,74.4996616731935,81.4881399000268,0.0129405701955106,0.0150151944440913,0.017419475662064,60.7887634502523,74.7527565078711,93.7799631724132
"Cotton Pygmy-Goose",1992,"before 2000",-3.5266888606339,0.0747606105537707,0.0261234237665537,0.0297474051743502,0.0349889166819534,100,100,100,0.0250748462827901,0.0289740726513153,0.0334691615384824,81.8574641786888,99.885428882591,121.840499279591
"Cotton Pygmy-Goose",2003,"2000-2006",-3.99282725784431,0.0788681762889844,0.016229242112693,0.0187802145718769,0.0216495237624126,56.8089002543311,63.0164485324608,68.9673439167301,0.0156810683287422,0.0182783711852559,0.0213011975074386,50.64413381767,62.7832516590144,77.6523740687206
"Cotton Pygmy-Goose",2009,"2007-2010",-3.90595844524863,0.0750261597221198,0.0180995893450174,0.0204603242827438,0.0230808673369549,61.8596803835677,68.5391905220219,75.9121611951484,0.0172200279772554,0.019920570152447,0.0230396384923294,55.164126604155,68.9206858523069,83.2210123118238
"Cotton Pygmy-Goose",2012,"2011-2012",-3.95839931281417,0.0766718243106498,0.0169768619031592,0.0194279810249068,0.0224865440908347,59.3644575893496,65.3532275476725,72.8582049438741,0.0162952830394781,0.0189125236580108,0.021945417716693,52.7506394683111,64.9706402367056,79.9696435514303
"Cotton Pygmy-Goose",2013,"2013",-4.02486876060141,0.0720756869501208,0.0158739114811671,0.0181845166983665,0.0206938906562228,56.0553607505559,60.5534402808012,67.5765015243609,0.0153923735842084,0.0177071220331506,0.0203663535334185,50.4481891339211,60.6005722300311,73.8025710613208
"Cotton Pygmy-Goose",2014,"2014",-4.06903581089976,0.0675693803045621,0.0155926112862054,0.0174011023350977,0.0197993192386812,53.4342846604462,58.6865919930327,63.3085366178357,0.0148619768681377,0.0169485911422069,0.0193252801931478,47.1180244541232,58.51891519822,71.7028071000707
"Cotton Pygmy-Goose",2015,"2015",-4.28966060839127,0.0677545077567827,0.012488967117326,0.013981830358101,0.0159853187952148,43.1110975173403,47.0601151048273,50.7368689937214,0.0119329025447425,0.0136160291572055,0.0155346872712475,38.6716836198502,47.092098511338,56.4051847991686
"Cotton Pygmy-Goose",2016,"2016",-4.26631777932141,0.0647610413890937,0.0127795099271452,0.0143066763946619,0.0159623384793342,44.4177868252136,48.3668880840909,51.4243454158514,0.0122844222347297,0.01393535344227,0.0158063760061061,39.9365820384535,48.2879708582646,58.562217904786
"Cotton Pygmy-Goose",2017,"2017",-4.43090189179826,0.0664061240498395,0.0107961129544213,0.0121508979177574,0.0137587531968163,37.88804340246,41.0085036277688,44.283104455907,0.010396575119686,0.0118331796078577,0.0134669404814587,33.5833430578318,40.7527248300529,49.622645636128
"Cotton Pygmy-Goose",2018,"2018",-4.3841967549214,0.0650107281421751,0.0114518859923432,0.01272671908712,0.0143082512587638,39.6850122215051,42.9506227727754,46.2967934402379,0.0109206138285878,0.0123954386585264,0.014068017519006,35.111904475569,42.5959851863924,51.8274517129959
"Cotton Pygmy-Goose",2019,"2019",-4.5002804438758,0.0654575797028962,0.0102911692491803,0.0113406977047724,0.0127859977371294,34.9203403165388,38.1854044637551,40.9397001307532,0.00972108882713467,0.0110444388913444,0.0125467949253195,31.1643026571493,38.1107061448879,46.016162591912
"Cotton Pygmy-Goose",2020,"2020",-4.57661373430336,0.0640904956638166,0.00945585260034922,0.0105109242924282,0.0118993288900638,32.7008557892203,35.3905353350091,38.1382121483947,0.00903395359999903,0.0102369233028437,0.0115991418786141,29.2139082867885,35.3909729067427,43.4783509753876
"Cotton Pygmy-Goose",2021,"2021",-4.66397533175378,0.0637082849820373,0.0086919370816523,0.00963587837999374,0.0107670522582991,30.0496498282819,32.4759620205388,34.6961105886564,0.00828754310338753,0.00938459203487805,0.0106260812083926,26.7806911947447,32.3677340445569,38.8072503113383
"Cotton Pygmy-Goose",2022,"2022",-4.59037094405335,0.0650428943601442,0.00930101461072603,0.010368725066563,0.0117131499952401,32.025594237046,34.9500330930991,37.6364699012856,0.00889452951848736,0.010097764677543,0.0114628277447937,29.0302461533997,34.9579518973554,43.0609757218061
"Cotton Pygmy-Goose",2023,"2023",-4.55695857590586,0.065251254188307,0.00956185836039438,0.0107192075477719,0.0120978580169337,33.3271769221362,36.1607088579104,38.6654066060349,0.00919160661054278,0.0104390577864344,0.0118547932128167,29.7698723117747,36.0933997241572,43.4472609084349
"Cotton Pygmy-Goose",2024,"2024",-4.64371649886085,0.0650108364412298,0.0088059920411639,0.00983293979117287,0.0111369570973291,30.7110457771988,33.0757469182213,35.6853325629284,0.00843496158561784,0.00957572932544387,0.0108699301697587,27.6481370273344,33.0172243748128,40.2251912383232
"Garganey",1992,"before 2000",-4.74101310859743,0.071573718435098,0.008730250423023,0.0100286216279524,0.0113655306700668,100,100,100,0.00755845269684254,0.00869180342954117,0.00999423678282235,82.3916461882535,99.8891607739563,121.071052682138
"Garganey",2003,"2000-2006",-4.60586433576876,0.0696752104629611,0.00990591034035611,0.0114684041584614,0.0128181365444935,103.97137703542,113.96184605023,128.155582121883,0.00867956983080118,0.00994329618294209,0.011389958829075,93.3481924057359,114.069342054635,138.138224622634
"Garganey",2009,"2007-2010",-4.75410789182614,0.0702790289831035,0.0086069833933596,0.00989820669605797,0.0112805489366922,88.4667507022254,98.7658444944343,112.785984673776,0.00747937398321463,0.00857921456291024,0.00983998316835467,80.1594828111525,98.8682116853757,118.375272556381
"Garganey",2012,"2011-2012",-4.69995262067226,0.0804110149615326,0.00910586173676179,0.0104531190006594,0.0117427683527245,94.6548871303329,103.976700192616,116.602120040013,0.00773932804637427,0.00905446722051412,0.0105918917543975,83.8390179288816,103.815739076301,128.236720559671
"Garganey",2013,"2013",-4.87586685765454,0.0747759947781261,0.00748282747262605,0.00877260217002273,0.010144092518846,79.8707738630036,87.6681000305075,97.1723890641866,0.00656685498398748,0.00759945555168422,0.00879370673531546,72.1659515353569,86.7456455304965,105.71588370244
"Garganey",2014,"2014",-4.91803657828236,0.0713291964364235,0.00724583092556281,0.00841005781790534,0.00941783041938641,77.4245647474749,83.3192990838385,92.9986892768433,0.0063390919083112,0.00728679780702259,0.00837558932575595,67.5075690635328,83.8089573315448,103.275014493836
"Garganey",2015,"2015",-4.99955346094437,0.0666618070258034,0.0067077063539159,0.00775249289714885,0.00870830868334401,70.866727835028,77.0324262217342,85.860240256852,0.00589785353412577,0.00671828714680611,0.0076524089915941,63.8966356017994,77.501329455888,92.3825947498486
