"timegroups","lci_std","rci_std","timegroupsf","mean_trans","se_trans","COMMON.NAME","lci","mean","rci","m1","mean_year1","s1","mean_std"
1992,64.5411325419238,154.031970582586,"before 2000",-4.06055241041055,0.162542197575178,"Hair-crested Drongo",0.0124579454904534,0.0170917434081606,0.0234285488177977,-4.06055241041055,0.0170917434081606,0.162542197575178,100
2003,62.80684885755,153.323162276302,"2000-2006",-4.06331919057787,0.160116321047113,"Hair-crested Drongo",0.0124825803737731,0.0170449244425022,0.0232550494441263,-4.06055241041055,0.0170917434081606,0.162542197575178,99.7260726156465
2009,52.6578879858266,129.020681754664,"2007-2010",-4.22276839830135,0.162905913452874,"Hair-crested Drongo",0.0105948741960018,0.0145511034395453,0.0199696487135942,-4.06055241041055,0.0170917434081606,0.162542197575178,85.1352790178078
2012,47.0540612775058,117.14003498285,"2011-2012",-4.34846996856511,0.168880647782464,"Hair-crested Drongo",0.00924091487798892,0.0128433861840569,0.0178375467063526,-4.06055241041055,0.0170917434081606,0.162542197575178,75.1438041009014
2013,56.3505488652754,127.301937622691,"2013",-4.22726308337108,0.153067648892506,"Hair-crested Drongo",0.0107518671704885,0.0144863225372811,0.0195050240400554,-4.06055241041055,0.0170917434081606,0.162542197575178,84.7562603260503
2014,56.1336509408536,144.428571276801,"2014",-4.15552440556465,0.155745247862554,"Hair-crested Drongo",0.0114868063695494,0.0155553142196258,0.0210494273263979,-4.06055241041055,0.0170917434081606,0.162542197575178,91.0106935738268
2015,53.2190879714385,122.843127878222,"2015",-4.26074160762225,0.152776581162121,"Hair-crested Drongo",0.0104056201854476,0.0140127279020607,0.0188582728198881,-4.06055241041055,0.0170917434081606,0.162542197575178,81.9853631512522
2016,60.7005420434622,145.614566810855,"2016",-4.13035807467158,0.152399665879734,"Hair-crested Drongo",0.0118548485741644,0.0159485738834718,0.0214405344026231,-4.06055241041055,0.0170917434081606,0.162542197575178,93.3115686481525
2017,58.9737764063792,140.601731019671,"2017",-4.15512623402954,0.152893630558289,"Hair-crested Drongo",0.0115553880091666,0.0155614606832908,0.0209415921219608,-4.06055241041055,0.0170917434081606,0.162542197575178,91.0466551695412
2018,56.8656110012736,139.006325874192,"2018",-4.16821246845483,0.151987963497941,"Hair-crested Drongo",0.0114261653547723,0.0153607083297193,0.0206358828513439,-4.06055241041055,0.0170917434081606,0.162542197575178,89.872097672524
2019,43.8726723480192,104.974832977982,"2019",-4.43571739094648,0.151603246396853,"Hair-crested Drongo",0.00876264780313979,0.0117766699729754,0.0158190999334735,-4.06055241041055,0.0170917434081606,0.162542197575178,68.9026841308214
2020,43.4077673179279,106.937706856148,"2020",-4.46731730122185,0.152230035194564,"Hair-crested Drongo",0.00848085795592749,0.0114124450815904,0.0153495252037347,-4.06055241041055,0.0170917434081606,0.162542197575178,66.7716850707077
2021,45.5107239568753,106.321762150367,"2021",-4.41464231244355,0.15238582599491,"Hair-crested Drongo",0.0089347898778304,0.0120259837975849,0.0161778849309978,-4.06055241041055,0.0170917434081606,0.162542197575178,70.3613640247078
2022,42.661589422958,104.447430634796,"2022",-4.49723216882542,0.149988955877262,"Hair-crested Drongo",0.00826803130573769,0.0110779692882918,0.0148357133874044,-4.06055241041055,0.0170917434081606,0.162542197575178,64.8147413856129
2023,40.847526480427,96.2565785951401,"2023",-4.52516065499316,0.151207979811825,"Hair-crested Drongo",0.00802211780594255,0.0107745085715768,0.0144643373489496,-4.06055241041055,0.0170917434081606,0.162542197575178,63.0392600349499
2024,38.3702829394267,89.0256864217561,"2024",-4.61595456622626,0.150976023081248,"Hair-crested Drongo",0.00733172335098214,0.00984396348049412,0.0132112854447612,-4.06055241041055,0.0170917434081606,0.162542197575178,57.5948470873606
1992,70.2220351207361,141.697641433553,"before 2000",-3.23497312073194,0.132727796378261,"Greater Racket-tailed Drongo",0.0298893277537123,0.038596672978737,0.0497748137921236,-3.23497312073194,0.038596672978737,0.132727796378261,100
2003,53.3957816644379,112.709089601696,"2000-2006",-3.4815882948745,0.138516448656848,"Greater Racket-tailed Drongo",0.0231727018901036,0.0302902883536396,0.0395494070506763,-3.23497312073194,0.038596672978737,0.132727796378261,78.4790139044539
2009,60.2491694805449,124.106742380773,"2007-2010",-3.356164217562,0.132687867270411,"Greater Racket-tailed Drongo",0.0265256202897744,0.0342678413577238,0.0442179932383707,-3.23497312073194,0.038596672978737,0.132727796378261,88.784443614096
2012,44.3507573368773,92.6168937119415,"2011-2012",-3.67796350501151,0.136578988926725,"Greater Racket-tailed Drongo",0.0191526923300483,0.0249576700919206,0.0324927144640641,-3.23497312073194,0.038596672978737,0.132727796378261,64.6627498325304
2013,47.229371077368,92.83929547747,"2013",-3.65032505267194,0.12869348433706,"Greater Racket-tailed Drongo",0.0199876172822935,0.0256480363844821,0.0328843688438729,-3.23497312073194,0.038596672978737,0.132727796378261,66.4514177131578
2014,43.0215377822893,91.8147535898363,"2014",-3.69749712776202,0.124889989955457,"Greater Racket-tailed Drongo",0.019216850258612,0.0244808457550211,0.0311637162523334,-3.23497312073194,0.038596672978737,0.132727796378261,63.4273471407953
2015,44.5821449848203,88.005537894088,"2015",-3.6982647198434,0.12650010278466,"Greater Racket-tailed Drongo",0.0191423271844263,0.0244622933102514,0.0312370551778762,-3.23497312073194,0.038596672978737,0.132727796378261,63.3792796693324
2016,46.1001508770281,95.0199299612936,"2016",-3.65893049936729,0.128629681557086,"Greater Racket-tailed Drongo",0.0198205150497202,0.0254310890631945,0.0326032329511422,-3.23497312073194,0.038596672978737,0.132727796378261,65.8893295730555
2017,48.7602317931607,98.3970058975436,"2017",-3.60869751392631,0.124423817298934,"Greater Racket-tailed Drongo",0.0210014876607522,0.0267235389045719,0.0339773537010382,-3.23497312073194,0.038596672978737,0.132727796378261,69.2379338480648
2018,43.4286690294654,90.1449418870633,"2018",-3.70404858408812,0.126679938719533,"Greater Racket-tailed Drongo",0.019026344156269,0.0243229449501382,0.0310705108966569,-3.23497312073194,0.038596672978737,0.132727796378261,63.0182424364341
2019,47.9774269019388,97.5932002316681,"2019",-3.60876847147846,0.125432977156432,"Greater Racket-tailed Drongo",0.0209589551926724,0.0267216682980805,0.0340410935672888,-3.23497312073194,0.038596672978737,0.132727796378261,69.2330872995231
2020,44.3750016110956,92.0175570456024,"2020",-3.70670771160692,0.124272446205688,"Greater Racket-tailed Drongo",0.0190651940677394,0.02425914294897,0.0308456813509066,-3.23497312073194,0.038596672978737,0.132727796378261,62.8529380300068
2021,48.6002646435043,96.6384864287048,"2021",-3.60956706810757,0.125060109259967,"Greater Racket-tailed Drongo",0.0209575497257849,0.0267006243322814,0.0339899646420197,-3.23497312073194,0.038596672978737,0.132727796378261,69.1785645539729
2022,46.7188809581118,96.710375372897,"2022",-3.66304998435208,0.123463713500824,"Greater Racket-tailed Drongo",0.01993871324944,0.0253278768905498,0.032149593116484,-3.23497312073194,0.038596672978737,0.132727796378261,65.6219174759
2023,45.3250279227948,91.0923018026848,"2023",-3.67970372470807,0.124606361802026,"Greater Racket-tailed Drongo",0.019569216503575,0.024914821159227,0.0316968783895506,-3.23497312073194,0.038596672978737,0.132727796378261,64.5517326660581
2024,41.9282985279368,83.1222782104537,"2024",-3.7817763777823,0.12416276401873,"Greater Racket-tailed Drongo",0.0177024433628973,0.0225246312897763,0.028641120443696,-3.23497312073194,0.038596672978737,0.132727796378261,58.3589971658571
1992,76.480772413102,130.276933071609,"before 2000",-3.38200961393102,0.100377373525793,"Black-naped Monarch",0.0275246833517756,0.0334082949671993,0.0405231363630297,-3.38200961393102,0.0334082949671993,0.100377373525793,100
2003,97.2482996432147,166.300646928396,"2000-2006",-3.12587006032033,0.0963084365545858,"Black-naped Monarch",0.0356946945469891,0.0429491196822872,0.0516379771237526,-3.38200961393102,0.0334082949671993,0.100377373525793,128.558250950715
2009,79.2050876309828,135.217725026602,"2007-2010",-3.32725722256993,0.0969252952568642,"Black-naped Monarch",0.0292453453509317,0.0352549528013862,0.0424722046123889,-3.38200961393102,0.0334082949671993,0.100377373525793,105.527542893165
2012,52.5722162330476,91.6455717401159,"2011-2012",-3.74695762855639,0.101298924036229,"Black-naped Monarch",0.0191556288834451,0.0233133494410348,0.0283603737674331,-3.38200961393102,0.0334082949671993,0.100377373525793,69.783116629939
2013,49.4494539770513,82.1616036595403,"2013",-3.83674636053769,0.0962126220028171,"Black-naped Monarch",0.0176991504260288,0.0213328143949175,0.025702661198348,-3.38200961393102,0.0334082949671993,0.100377373525793,63.8548432832694
2014,50.5046254242062,88.3480786276355,"2014",-3.78296681995424,0.089232918662834,"Black-naped Monarch",0.0189225664218488,0.0224981367168433,0.0267400793592192,-3.38200961393102,0.0334082949671993,0.100377373525793,67.3429659877353
2015,53.4111196452546,87.5364149233014,"2015",-3.75804341845992,0.0873384971322103,"Black-naped Monarch",0.0194668900507143,0.0230593163329817,0.0273054055368676,-3.38200961393102,0.0334082949671993,0.100377373525793,69.0227273065616
2016,49.6393197078614,82.5562189457802,"2016",-3.84225920227962,0.0858750800963422,"Black-naped Monarch",0.0179597494657692,0.0212167866173061,0.0250569183513958,-3.38200961393102,0.0334082949671993,0.100377373525793,63.5075409808761
2017,58.9325904610999,99.4819032797682,"2017",-3.65256424173356,0.0898557827829964,"Black-naped Monarch",0.0215036838879794,0.0255914102289156,0.0304440223713869,-3.38200961393102,0.0334082949671993,0.100377373525793,76.6019644344065
2018,50.8266960608238,85.6278415293957,"2018",-3.80004906930204,0.0875904813008865,"Black-naped Monarch",0.0186644980254381,0.022121328256365,0.0262097963399939,-3.38200961393102,0.0334082949671993,0.100377373525793,66.2150770582095
2019,43.4894191403367,73.6910575034848,"2019",-3.94928226008794,0.0904073434942528,"Black-naped Monarch",0.0160100346187088,0.0190840751477619,0.0227414994173749,-3.38200961393102,0.0334082949671993,0.100377373525793,57.123762725691
2020,46.4280864458525,79.6279748602238,"2020",-3.89828555998801,0.0888430393147562,"Black-naped Monarch",0.0168918521014901,0.0200724560093919,0.0238446429951717,-3.38200961393102,0.0334082949671993,0.100377373525793,60.0822521146297
2021,42.8654743689073,71.2629528471862,"2021",-3.97598325282122,0.0896445737250494,"Black-naped Monarch",0.0156146575000112,0.0185859564992857,0.0221162796998562,-3.38200961393102,0.0334082949671993,0.100377373525793,55.6327598206781
2022,46.2373737016294,78.3618287282685,"2022",-3.91595993818828,0.0873624193383388,"Black-naped Monarch",0.0166462268247013,0.0197242958673504,0.0233647379695584,-3.38200961393102,0.0334082949671993,0.100377373525793,59.0401152968626
2023,53.0149852972306,88.0376825976045,"2023",-3.76595092086567,0.0882107752216456,"Black-naped Monarch",0.019282379126983,0.0228797876067767,0.0271390048232382,-3.38200961393102,0.0334082949671993,0.100377373525793,68.4853496092523
2024,47.3958920248347,78.3225750664698,"2024",-3.89641890133687,0.0875187782312083,"Black-naped Monarch",0.0169667510085913,0.0201095797851876,0.0238274777848234,-3.38200961393102,0.0334082949671993,0.100377373525793,60.1933735466939
1992,83.2319271267642,119.853777959441,"before 2000",-3.36165048642172,0.0687253172025358,"Indian Paradise-Flycatcher",0.0298530667472262,0.0340835857035046,0.0389015004993568,-3.36165048642172,0.0340835857035046,0.0687253172025358,100
2003,101.236537861458,146.552252093156,"2000-2006",-3.15319005625316,0.0667209611026078,"Indian Paradise-Flycatcher",0.036785765188806,0.0418161833328266,0.0475173711613173,-3.36165048642172,0.0340835857035046,0.0687253172025358,122.687160020628
2009,115.742883830834,165.06822511869,"2007-2010",-3.01624727399178,0.0634462337743198,"Indian Paradise-Flycatcher",0.0423345260983432,0.0478043018437758,0.0539606602627286,-3.36165048642172,0.0340835857035046,0.0687253172025358,140.256081797346
2012,100.558070702008,145.835269307407,"2011-2012",-3.16251118334634,0.0667332283617846,"Indian Paradise-Flycatcher",0.0364499107620183,0.041436372108938,0.0470881656090903,-3.36165048642172,0.0340835857035046,0.0687253172025358,121.572807712768
2013,92.9995078795372,129.946668858268,"2013",-3.2627293809962,0.0600557134424721,"Indian Paradise-Flycatcher",0.0334599330710795,0.0375602039270598,0.04215188253735,-3.36165048642172,0.0340835857035046,0.0687253172025358,110.200271338229
2014,87.1688156126414,127.248480469454,"2014",-3.30314694669319,0.0598269609744053,"Indian Paradise-Flycatcher",0.0321702621704461,0.0360995723058672,0.0404986884692295,-3.36165048642172,0.0340835857035046,0.0687253172025358,105.914831320566
2015,87.9113331118092,122.497918075894,"2015",-3.31813965817648,0.0574649588921542,"Indian Paradise-Flycatcher",0.0318439352543124,0.0355720496462411,0.039727604269771,-3.36165048642172,0.0340835857035046,0.0687253172025358,104.367099036131
2016,83.9587472285512,118.130629067525,"2016",-3.37232660612021,0.0562958756859398,"Indian Paradise-Flycatcher",0.0302581450370685,0.0337278147683336,0.0375875787679256,-3.36165048642172,0.0340835857035046,0.0687253172025358,98.9561810243034
2017,83.0664209952987,117.545306516536,"2017",-3.37384065193067,0.0571113191723127,"Indian Paradise-Flycatcher",0.0301655512350381,0.0336776570005995,0.0375906843919347,-3.36165048642172,0.0340835857035046,0.0687253172025358,98.8090199592371
2018,88.7947341085957,126.403963631851,"2018",-3.29980559730033,0.0569682758192579,"Indian Paradise-Flycatcher",0.0324545540804912,0.0362181804791238,0.0404090711420834,-3.36165048642172,0.0340835857035046,0.0687253172025358,106.262823384219
2019,72.1694973532056,102.395509832215,"2019",-3.50962338106192,0.0578329245511522,"Indian Paradise-Flycatcher",0.0263497168771341,0.029465352462254,0.0329431123653744,-3.36165048642172,0.0340835857035046,0.0687253172025358,86.4502717483281
2020,84.9502987385138,121.125832108846,"2020",-3.35583360425814,0.0568223440686713,"Indian Paradise-Flycatcher",0.0307222883087453,0.0342789761651166,0.0382392332911597,-3.36165048642172,0.0340835857035046,0.0687253172025358,100.573268503237
2021,83.2917356583189,116.420373612593,"2021",-3.374370699555,0.0560125460959468,"Indian Paradise-Flycatcher",0.0302138181908497,0.03366011474703,0.0374918523023003,-3.36165048642172,0.0340835857035046,0.0687253172025358,98.7575516257051
2022,78.7866307387556,111.949540636737,"2022",-3.43790370409827,0.0558585252831313,"Indian Paradise-Flycatcher",0.0283890503155406,0.0316212261083388,0.0352146785589895,-3.36165048642172,0.0340835857035046,0.0687253172025358,92.7755265640595
2023,80.574172180489,112.929457301454,"2023",-3.40593741562065,0.0564396545868562,"Indian Paradise-Flycatcher",0.029264704590183,0.032631427880096,0.0363781612463999,-3.36165048642172,0.0340835857035046,0.0687253172025358,95.7394217966357
2024,75.565109436723,105.350375664032,"2024",-3.48595785693171,0.0569445332246769,"Indian Paradise-Flycatcher",0.0270185126408731,0.0301602337587324,0.0336609130745499,-3.36165048642172,0.0340835857035046,0.0687253172025358,88.4890281823584
1992,0.129276874479996,68268.055630369,"before 2000",-5.41847061835482,2.48577194025625,"Isabelline Shrike",3.39507165937456e-05,0.00442410730209277,0.439572344010586,-5.41847061835482,0.00442410730209277,2.48577194025625,100
2003,0.1515444289104,85816.2840703661,"2000-2006",-4.92673609922971,2.4836354403623,"Isabelline Shrike",5.57468619880397e-05,0.00722390962555131,0.610497618979549,-5.41847061835482,0.00442410730209277,2.48577194025625,163.285136012278
2009,0.083795536208254,48605.7672616202,"2007-2010",-5.22739903072561,2.48014966065478,"Isabelline Shrike",4.15541507871718e-05,0.00535308866439393,0.500071820905016,-5.41847061835482,0.00442410730209277,2.48577194025625,120.998165253852
2012,0.111227918019526,77570.8777522451,"2011-2012",-5.32540900858979,2.47910063636567,"Isabelline Shrike",3.77522631793647e-05,0.00485453867682775,0.465954396829668,-5.41847061835482,0.00442410730209277,2.48577194025625,109.729225476321
2013,0.197325500637644,67945.3823095846,"2013",-5.26650350215001,2.48512254318158,"Isabelline Shrike",3.95730006654944e-05,0.00514832836978493,0.489943269743754,-5.41847061835482,0.00442410730209277,2.48577194025625,116.369880254703
2014,0.0749140938971504,108210.607389107,"2014",-5.38030345157586,2.46746288379582,"Isabelline Shrike",3.65602496017989e-05,0.00459583059274607,0.440313060993581,-5.41847061835482,0.00442410730209277,2.48577194025625,103.881535390701
2015,0.172734398024048,54232.6558576274,"2015",-5.34675692493843,2.46605107455924,"Isabelline Shrike",3.79122610551387e-05,0.00475224677855326,0.45037503409342,-5.41847061835482,0.00442410730209277,2.48577194025625,107.417077707524
2016,0.115171722744954,95338.1249628465,"2016",-5.47628620665755,2.46127636342901,"Isabelline Shrike",3.36194869972222e-05,0.00417609826323484,0.406018196888217,-5.41847061835482,0.00442410730209277,2.48577194025625,94.3941450348499
2017,0.152233370934087,79734.0484540943,"2017",-5.42372164480518,2.46886150608731,"Isabelline Shrike",3.49110328046112e-05,0.00440098814566744,0.427214187431037,-5.41847061835482,0.00442410730209277,2.48577194025625,99.4774277645934
2018,0.0786249149357599,79970.3362924533,"2018",-5.392256724001,2.46685894290484,"Isabelline Shrike",3.61686319071004e-05,0.00454134658777565,0.436057583866951,-5.41847061835482,0.00442410730209277,2.48577194025625,102.650009994726
2019,0.0554888026943364,43338.2437297937,"2019",-5.85537885947842,2.46508520077044,"Isabelline Shrike",2.28409113255844e-05,0.00286035154839224,0.301781380667883,-5.41847061835482,0.00442410730209277,2.48577194025625,64.6537561835171
2020,0.141991641470202,122212.353421869,"2020",-5.68815358546224,2.46803509007025,"Isabelline Shrike",2.68427233876067e-05,0.00338011337472635,0.34758282517865,-5.41847061835482,0.00442410730209277,2.48577194025625,76.402156275175
2021,0.0909210176503814,50692.9460660303,"2021",-5.61685157188716,2.46038347570393,"Isabelline Shrike",2.92620876842764e-05,0.00362946851320918,0.363523065901123,-5.41847061835482,0.00442410730209277,2.48577194025625,82.038437709056
2022,0.0868470767802087,97602.0821105173,"2022",-6.02829795627277,2.46651503765071,"Isabelline Shrike",1.91601681334327e-05,0.00240669098503586,0.261421939082805,-5.41847061835482,0.00442410730209277,2.48577194025625,54.3994713667411
2023,0.08295429318491,48312.6546630791,"2023",-5.89033680399392,2.4633822186808,"Isabelline Shrike",2.21299864165613e-05,0.0027622229475023,0.29229388965774,-5.41847061835482,0.00442410730209277,2.48577194025625,62.4357132159896
2024,0.105577227617525,54806.4035910388,"2024",-5.94924962389934,2.46143854287097,"Isabelline Shrike",2.09435540860821e-05,0.00260439926491951,0.2772613752355,-5.41847061835482,0.00442410730209277,2.48577194025625,58.8683566442326
1992,67.0719860967492,148.317947519522,"before 2000",-4.56790167777091,0.1477323588384,"Brown Shrike",0.0077401075645297,0.0103260335122414,0.0137698889555343,-4.56790167777091,0.0103260335122414,0.1477323588384,100
2003,48.9831393766455,111.186028581433,"2000-2006",-4.85955391209696,0.148815764679262,"Brown Shrike",0.00577551676926563,0.00772395779956721,0.0103263074273182,-4.56790167777091,0.0103260335122414,0.1477323588384,74.8008205707497
2009,57.1064330575711,130.984273829453,"2007-2010",-4.68340157449579,0.15288167003571,"Brown Shrike",0.0068297018702739,0.00920487758217107,0.0124008999838562,-4.56790167777091,0.0103260335122414,0.1477323588384,89.1424337453365
2012,61.9368563680813,140.906379881842,"2011-2012",-4.62871327440366,0.146905488649146,"Brown Shrike",0.00729688585893227,0.0097197735430152,0.0129419068757029,-4.56790167777091,0.0103260335122414,0.1477323588384,94.128820437126
2013,61.6770282447306,132.218325519358,"2013",-4.66600843293821,0.144313869789669,"Brown Shrike",0.00706637787296516,0.00936562112885342,0.0124082995089366,-4.56790167777091,0.0103260335122414,0.1477323588384,90.6991161490086
2014,66.3677549840355,157.732870917626,"2014",-4.53524499510427,0.14297095713938,"Brown Shrike",0.00807068394179884,0.010666979440082,0.0140925369531709,-4.56790167777091,0.0103260335122414,0.1477323588384,103.301809232329
2015,56.3062102436025,121.735481224943,"2015",-4.74337027956521,0.143490606435655,"Brown Shrike",0.00655257526621254,0.00867142847448775,0.0114714718695287,-4.56790167777091,0.0103260335122414,0.1477323588384,83.9763735437022
2016,58.2051533338418,131.307198530204,"2016",-4.7080451913153,0.142945234913974,"Brown Shrike",0.00679461551169745,0.00898181772212941,0.0118688670305559,-4.56790167777091,0.0103260335122414,0.1477323588384,86.9822639204253
2017,54.4717691798344,121.241127337851,"2017",-4.7753016260897,0.144550517699445,"Brown Shrike",0.00633417237135855,0.0084000599956106,0.0111359507716601,-4.56790167777091,0.0103260335122414,0.1477323588384,81.3483704624083
2018,53.4667426531146,122.239390726168,"2018",-4.77343535734368,0.142498218981493,"Brown Shrike",0.00637146349228128,0.00841568518988036,0.0111120986580052,-4.56790167777091,0.0103260335122414,0.1477323588384,81.4996889164036
2019,49.1751221332055,110.879526212056,"2019",-4.86106530022751,0.142901046093115,"Brown Shrike",0.00583386587027759,0.00771233781757829,0.0101925592903863,-4.56790167777091,0.0103260335122414,0.1477323588384,74.6882896364355
2020,60.9669274161492,139.703643825745,"2020",-4.66741650496741,0.142432374540547,"Brown Shrike",0.00708244793231122,0.00935250475749469,0.012345621025451,-4.56790167777091,0.0103260335122414,0.1477323588384,90.5720937900052
2021,52.097504912536,114.359331991119,"2021",-4.81758882899429,0.142758266824984,"Brown Shrike",0.0060940048675879,0.00805365514747382,0.0106400892381037,-4.56790167777091,0.0103260335122414,0.1477323588384,77.9936956230703
2022,54.140746834479,124.824909504228,"2022",-4.79071939072379,0.142903923808064,"Brown Shrike",0.0062576653992482,0.00827207614888317,0.0109313721438465,-4.56790167777091,0.0103260335122414,0.1477323588384,80.1089415318736
2023,51.0191363956353,113.44682517363,"2023",-4.83696045405844,0.142564816459563,"Brown Shrike",0.00597970035179456,0.00789975608464785,0.0104330901485725,-4.56790167777091,0.0103260335122414,0.1477323588384,76.5032969850692
2024,55.6480826408279,121.688718282401,"2024",-4.77539470280059,0.142709985210386,"Brown Shrike",0.00635640111582444,0.00839928147460774,0.0110950471464272,-4.56790167777091,0.0103260335122414,0.1477323588384,81.3408310620961
1992,79.6254989516797,125.200569419902,"before 2000",-3.22914042118045,0.0855327475608636,"Bay-backed Shrike",0.0329264736170376,0.0388180137524091,0.0457385539560135,-3.22914042118045,0.0388180137524091,0.0855327475608636,100
2003,44.3723487538726,73.3079933855216,"2000-2006",-3.7925888960916,0.0938907310259522,"Bay-backed Shrike",0.0185743332636509,0.0222851147680655,0.0267270836912081,-3.22914042118045,0.0388180137524091,0.0855327475608636,57.4092093176263
2009,43.4811956709352,69.799943302791,"2007-2010",-3.81714474725943,0.0874867543981274,"Bay-backed Shrike",0.0183547454842655,0.0217504714031297,0.025766134527221,-3.22914042118045,0.0388180137524091,0.0855327475608636,56.0319019459872
2012,40.0099465195737,64.314359291786,"2011-2012",-3.91142533971298,0.0881574697859891,"Bay-backed Shrike",0.0166954282676402,0.0198130467480081,0.0235058399843984,-3.22914042118045,0.0388180137524091,0.0855327475608636,51.0408566352224
2013,43.9020024049536,69.0668960307522,"2013",-3.83415148103461,0.0904617813024008,"Bay-backed Shrike",0.0179440550772031,0.0213876453582458,0.0254834636689276,-3.22914042118045,0.0388180137524091,0.0855327475608636,55.0972172215238
2014,41.4099956931078,68.6215373625287,"2014",-3.86269285576699,0.0860009541776179,"Bay-backed Shrike",0.0175954027863729,0.0207921424108155,0.0245623684755397,-3.22914042118045,0.0388180137524091,0.0855327475608636,53.5631280452238
2015,42.1661774218704,65.5017555456655,"2015",-3.87374158814695,0.0826299709991976,"Bay-backed Shrike",0.0175181113053055,0.0205660456748294,0.0241377353228065,-3.22914042118045,0.0388180137524091,0.0855327475608636,52.9806749155296
2016,39.4357053654192,62.859090389032,"2016",-3.93941655935471,0.0826903744974495,"Bay-backed Shrike",0.0164118394597778,0.019271449790494,0.0226235629420219,-3.22914042118045,0.0388180137524091,0.0855327475608636,49.6456359498764
2017,40.7953359620647,64.4948311865785,"2017",-3.9060476856025,0.0837709153540984,"Bay-backed Shrike",0.0169283899045222,0.0199188103360074,0.0234311654002414,-3.22914042118045,0.0388180137524091,0.0855327475608636,51.3133167066571
2018,38.6936350996742,62.3190210007249,"2018",-3.94671327566308,0.0836519874060403,"Bay-backed Shrike",0.0162630705552163,0.0191326922386225,0.0225028402822884,-3.22914042118045,0.0388180137524091,0.0855327475608636,49.2881793505858
2019,36.1250188968704,57.8265075455573,"2019",-4.01582487788966,0.0830558279337788,"Bay-backed Shrike",0.0152029714144142,0.0178665438349986,0.02099178051441,-3.22914042118045,0.0388180137524091,0.0855327475608636,46.0264246103776
2020,45.2593969290032,72.9457632413917,"2020",-3.80360435833585,0.0844255451689639,"Bay-backed Shrike",0.0187135208778478,0.0220436919272709,0.0259586029676109,-3.22914042118045,0.0388180137524091,0.0855327475608636,56.7872742481649
2021,38.5984853659904,60.7946394852494,"2021",-3.95831930040274,0.0836526937907971,"Bay-backed Shrike",0.0160769066516402,0.0189140225528197,0.0222461219156882,-3.22914042118045,0.0388180137524091,0.0855327475608636,48.7248592198922
2022,37.1118597790225,60.0945523173985,"2022",-4.00560863406244,0.0844781591435037,"Bay-backed Shrike",0.0153154543159243,0.0180483427511211,0.0212635985344568,-3.22914042118045,0.0388180137524091,0.0855327475608636,46.4947610824136
2023,33.5500114156605,53.2818528514381,"2023",-4.09799548911925,0.0835493457853524,"Bay-backed Shrike",0.013998673338291,0.0164688104330275,0.0193705168104088,-3.22914042118045,0.0388180137524091,0.0855327475608636,42.4256906550388
2024,34.1656289875144,53.7414683909972,"2024",-4.09378877689791,0.0841084545215206,"Bay-backed Shrike",0.0140419813778833,0.016537658651579,0.019472493791356,-3.22914042118045,0.0388180137524091,0.0855327475608636,42.6030521733035
1992,85.6062636188224,116.566764526384,"before 2000",-2.77876143883229,0.059010953475794,"Long-tailed Shrike",0.0538280365922565,0.0602255632971444,0.067356004018039,-2.77876143883229,0.0602255632971444,0.059010953475794,100
2003,70.0522517672047,98.7217203581333,"2000-2006",-2.96375888423711,0.0651722016328398,"Long-tailed Shrike",0.0444172509986792,0.0503145946405033,0.0569713199332746,-2.77876143883229,0.0602255632971444,0.059010953475794,83.5435849595266
2009,74.7409695761646,102.484871266606,"2007-2010",-2.90440286932023,0.0584324897501394,"Long-tailed Shrike",0.0476793053418835,0.0533080153904304,0.0595801743676961,-2.77876143883229,0.0602255632971444,0.059010953475794,88.5139340705144
2012,71.069625022912,98.3556169899728,"2011-2012",-2.95859950157721,0.061588965831475,"Long-tailed Shrike",0.0449492526077909,0.0505681636746622,0.0568683132477416,-2.77876143883229,0.0602255632971444,0.059010953475794,83.9646171928123
2013,76.1129351988548,102.811003534926,"2013",-2.90357375260171,0.0590385382700145,"Long-tailed Shrike",0.0476626181947746,0.0533510312315192,0.0596968030390801,-2.77876143883229,0.0602255632971444,0.059010953475794,88.5853586263572
2014,87.2786967146,123.042480594928,"2014",-2.73836497425384,0.0596600432559046,"Long-tailed Shrike",0.0559145842288393,0.0626288845372264,0.0701190719551841,-2.77876143883229,0.0602255632971444,0.059010953475794,103.990533435485
2015,81.1592875697342,109.420898233251,"2015",-2.83457177638425,0.0564946174354457,"Long-tailed Shrike",0.0512274828524845,0.0570515613863221,0.0635153310169361,-2.77876143883229,0.0602255632971444,0.059010953475794,94.7298095076964
2016,75.6620175372821,103.229414182528,"2016",-2.90869825354145,0.0551482163337908,"Long-tailed Shrike",0.0477790519166874,0.0530857032556807,0.0589632788002682,-2.77876143883229,0.0602255632971444,0.059010953475794,88.1448015583737
2017,73.8483947373765,100.544900414983,"2017",-2.93205183184847,0.0554509021849569,"Long-tailed Shrike",0.0466752954817638,0.0518926917020682,0.0576754433767273,-2.77876143883229,0.0602255632971444,0.059010953475794,86.1638959623125
2018,74.9265581294716,103.385785760353,"2018",-2.90708015172216,0.0568717681842084,"Long-tailed Shrike",0.0476970683127811,0.0531693438579377,0.0592496851803653,-2.77876143883229,0.0602255632971444,0.059010953475794,88.2836804624104
