"COMMON.NAME","timegroupsf","timegroups","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_2014","mean_std_2014","rci_std_2014"
"Caspian Tern","2011-2012",2012,-3.95896601282083,0.113860413610845,0.0151499859732507,0.0189019108753994,0.0235718296690367,49.0027344611628,65.6337771851511,89.0993774978756,NA,NA,NA
"Caspian Tern","2013",2013,-4.26296931670136,0.114111502649474,0.0111954049961217,0.0139817653761944,0.0174554623018629,35.8769311945225,48.549381033774,65.599950278576,NA,NA,NA
"Caspian Tern","2014",2014,-4.32190349392384,0.105604506905964,0.0107346354448479,0.0131868725590363,0.0161947010305684,34.3917824387863,45.7892464425498,61.1860653899205,100,100,100
"Caspian Tern","2015",2015,-4.37258166389908,0.107047240515937,0.0101782205590773,0.0125393404599435,0.015443899957524,32.908265128362,43.5407977120351,58.6510539139437,70.6775307220331,95.0895703572329,124.450220677103
"Caspian Tern","2016",2016,-4.40136540256719,0.102295527289739,0.00998294644910526,0.0121857330574143,0.0148709131322596,32.2736738071821,42.3129541558141,57.9777985430319,67.6931122093599,92.4080596279362,123.830730982828
"Caspian Tern","2017",2017,-4.27669201902527,0.100159718092037,0.0113480866888361,0.0137925284998722,0.0167590377444267,36.1913391769827,47.892287099853,64.6813873648367,79.3442607889619,104.592870205763,138.554973037924
"Caspian Tern","2018",2018,-4.38355418416484,0.102865255389278,0.0101501504064384,0.0124033565470818,0.0151529050759092,32.4922106923741,43.0686159365331,57.6814114849817,70.430154890372,94.0583636609304,124.474442308883
"Caspian Tern","2019",2019,-4.47501912962147,0.102184776829557,0.00927939406755607,0.0113253837130827,0.0138193326200235,30.1207298978289,39.3255325379956,51.8996428383635,63.6976533616294,85.8837731416612,113.472591535716
"Caspian Tern","2020",2020,-4.70020837399428,0.101474641965421,0.00742559096251238,0.00905216231806436,0.0110330481939244,23.6447610819964,31.4321450642806,42.5659414085516,51.5413540060527,68.6452551773645,90.3865010127809
"Caspian Tern","2021",2021,-4.4922127875877,0.103818274837341,0.00909290917590947,0.0111334021562733,0.0136286334216144,28.8451563942029,38.6589081524321,51.3033798900443,63.8363703948547,84.4279195573488,112.470918327887
"Whiskered Tern","before 2000",1992,-3.46200195766127,0.100797097164458,0.0254151832466352,0.0308800660519573,0.0374972395655155,100,100,100,NA,NA,NA
"Whiskered Tern","2000-2006",2003,-3.3675504153,0.102824717250824,0.027788179197723,0.0338865232703686,0.041294516945778,83.6281003437298,109.73591576311,145.321152631706,NA,NA,NA
"Whiskered Tern","2007-2010",2009,-3.5607356719255,0.102444123941952,0.0229800748041699,0.0280179198614497,0.0341407534307357,68.9559931897044,90.7314116955194,119.882146666998,NA,NA,NA
"Whiskered Tern","2011-2012",2012,-3.76333137411172,0.0987504043338519,0.0189409648228811,0.0229391072070246,0.0277691787290725,56.1901844300032,74.2845147041731,96.1224332116647,NA,NA,NA
"Whiskered Tern","2013",2013,-3.59447420240384,0.0980774003259683,0.0224151194710222,0.0271011176017543,0.0327502214291446,68.4908880985836,87.7624988112242,115.488460791249,NA,NA,NA
"Whiskered Tern","2014",2014,-3.57698170614532,0.0947392541537379,0.0229540934112106,0.0275727003297013,0.0331047629992101,68.6512452628821,89.2896416844083,116.045175585945,100,100,100
"Whiskered Tern","2015",2015,-3.88741932158321,0.0970826206711234,0.0168035941082856,0.0202895175558293,0.024489545396746,49.8912383423389,65.7042556893859,84.7150396291109,56.0620482394178,73.5855295753294,97.0434981088708
"Whiskered Tern","2016",2016,-3.83873683076316,0.0941818945446733,0.0177340880255056,0.0212908491176171,0.0255516273362624,51.6390872983019,68.9469027747354,89.82007711198,59.774744321745,77.2171345680009,99.2663057207924
"Whiskered Tern","2017",2017,-3.90823522371629,0.0924021836466831,0.0166107213693604,0.0198757202518531,0.023774688946564,48.9202176184633,64.3642413795719,84.5657792522342,56.0165112116952,72.0847795616266,93.4966466805734
"Whiskered Tern","2018",2018,-3.95812665951102,0.0937212954890734,0.015768250557583,0.018917631830965,0.0226887510662566,47.2013247150784,61.2616300727308,79.38823160958,52.8577202473043,68.6100077422847,89.2456386843654
"Whiskered Tern","2019",2019,-4.12849654082982,0.0941715002241264,0.0133030575907625,0.0159780516649897,0.019185685527993,39.8726234023318,51.74228461204,66.8668111924744,44.6825667127819,57.9488097789906,75.2469431210496
"Whiskered Tern","2020",2020,-4.1743414200436,0.0941071143740629,0.0127123481218586,0.0152675713795414,0.0183316157386974,38.8625722921477,49.441511406915,64.3765617651762,43.1696974990429,55.3720571325223,70.7760326568705
"Whiskered Tern","2021",2021,-4.1888890167236,0.0940891639666876,0.0125303458407536,0.0150487402218835,0.0180686418290565,37.3084649051832,48.7328628007569,63.1226131435001,42.9152984940914,54.5784056038682,70.9167204194161
"Common Tern","before 2000",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Tern","2000-2006",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Tern","2007-2010",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Tern","2011-2012",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Tern","2013",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Tern","2014",2014,-4.68429628177862,0.13182325787532,0.00711012462821133,0.00919668356444424,0.0118918936479744,100,100,100,100,100,100
"Common Tern","2015",2015,-4.611391566658,0.124179400920573,0.00776075097409613,0.00988876078319417,0.012596559853797,75.8294542241634,107.52529119764,153.921356391631,76.3238456755025,107.52529119764,152.889242961902
"Common Tern","2016",2016,-4.60192615569398,0.111913649421665,0.00802412660078821,0.00998233539620379,0.0124154269507646,76.910161002496,108.542773340566,152.949333879425,78.0800479605956,108.542773340566,154.561909982823
"Common Tern","2017",2017,-4.68085065094728,0.113118282138626,0.00740000984666844,0.0092282796782122,0.0115056230706181,70.2371098304494,100.343559866408,137.57828575494,71.1799965924426,100.343559866408,137.6194235671
"Common Tern","2018",2018,-4.70518570235281,0.108774056144171,0.00728428422515433,0.00900742170145199,0.0111358849838954,70.975997092033,97.9420639878927,132.66207242762,72.3355004801837,97.9420639878927,135.272786113402
"Common Tern","2019",2019,-4.80620490149886,0.108216170838666,0.00659387147164553,0.00814548466199633,0.0100603572897885,64.3520163560016,88.5698045922553,120.408006481649,62.6454928203925,88.5698045922553,121.59467542901
"Common Tern","2020",2020,-4.92580399393859,0.111936791895076,0.00581036233961825,0.00723062179532097,0.0089964693786895,56.9025861576115,78.6220570127653,110.266066164693,56.3548185806132,78.6220570127653,112.246013462638
"Common Tern","2021",2021,-4.97936693605981,0.10465646136497,0.0055871068778796,0.00685481350155103,0.00840894255822263,53.4548056212983,74.5357111997717,104.484339836528,53.7497640569069,74.5357111997717,105.620757963129
"Black-bellied Tern","before 2000",1992,-2.22335475997459,0.132205083497293,0.0801420963310608,0.102592620090052,0.130870772064572,100,100,100,NA,NA,NA
"Black-bellied Tern","2000-2006",2003,-3.70923979460877,0.182787859073184,0.0169743513298953,0.024198542828117,0.0344430007048919,15.3285754777851,23.5870209834551,36.3618726420699,NA,NA,NA
"Black-bellied Tern","2007-2010",2009,-4.50966906158537,0.175954849271395,0.00776262683663762,0.0109417988336922,0.0154128464277671,7.05670273190043,10.665288423366,16.583711581605,NA,NA,NA
"Black-bellied Tern","2011-2012",2012,-4.67261918182549,0.142816838989366,0.00704053705485872,0.00930419953393533,0.0122911540046802,6.19058704055397,9.06907292724216,13.5420102671654,NA,NA,NA
"Black-bellied Tern","2013",2013,-4.74873735412506,0.128027932677975,0.00671749281123729,0.00862521369206696,0.011071686906411,5.93179034634214,8.40724574973916,11.8833736743255,NA,NA,NA
"Black-bellied Tern","2014",2014,-4.96312465220782,0.163110758722975,0.00506520987598412,0.00696666853640607,0.00957848318150385,4.55967871330241,6.79061372084168,10.391822716112,100,100,100
"Black-bellied Tern","2015",2015,-4.73026937163646,0.143026212967388,0.00664472251895333,0.00878527570560326,0.0116113529579522,5.88491394967961,8.56326283303014,12.5720188924917,82.6436618299959,126.104402121238,187.64281875883
"Black-bellied Tern","2016",2016,-4.81663034399115,0.139967526376232,0.00613318459829863,0.00806134694288552,0.0105924505672394,5.41480202657576,7.85762848810133,11.1420874491483,75.4042951093077,115.713082957212,173.294853539787
"Black-bellied Tern","2017",2017,-4.92463611048265,0.121537247097073,0.00570900554303362,0.00723904059491994,0.00917723455138514,4.96241492230677,7.05610265978757,9.84099995999443,71.6984185995257,103.909645723641,156.67904177427
"Black-bellied Tern","2018",2018,-4.42093229356228,0.113271228948543,0.00958309478342551,0.0119510303858164,0.0148996556002109,8.4578488718464,11.6490156653824,16.2430487723648,119.863084948795,171.5458446654,245.994914880955
"Black-bellied Tern","2019",2019,-4.32124075206221,0.110722663733723,0.0106350681526586,0.013195557012501,0.0163673891400631,9.38382515564864,12.8620918355711,17.7384853358406,130.260778020628,189.409858435841,274.525663998812
"Black-bellied Tern","2020",2020,-4.68050204663707,0.116296213290948,0.00735678441096313,0.00923148235966622,0.0115811076405253,6.3205030171894,8.99819339009291,12.2830760876275,90.6341705202224,132.509280604134,194.908247416959
"Black-bellied Tern","2021",2021,-4.95875083617283,0.115376390538643,0.00558490679501072,0.00699709911029971,0.00876479981648622,4.84307942311624,6.82027528311286,9.56973116812798,66.7961338520616,100.43680237885,150.951655716199
"River Tern","before 2000",1992,-2.60067704383729,0.0997278007125153,0.0592191220818804,0.0715356635346832,0.086294063518324,100,100,100,NA,NA,NA
"River Tern","2000-2006",2003,-2.80962375269541,0.101267066139045,0.0481854525720244,0.0584498334114517,0.0708180837301512,62.2118339174047,81.7072639343214,106.962226392974,NA,NA,NA
"River Tern","2007-2010",2009,-2.89483583136505,0.0989270177787681,0.0445373940568946,0.0538064231814843,0.0649380027506401,57.7789835249593,75.2162215639433,98.2609014871865,NA,NA,NA
"River Tern","2011-2012",2012,-2.90956554477415,0.0981991871226902,0.0439619616986735,0.0530409251227856,0.0639312830913607,56.336223895615,74.1461286608033,94.8276973167156,NA,NA,NA
"River Tern","2013",2013,-2.93905481950682,0.0938040112444672,0.0430736290394854,0.0515400546967044,0.0616163128117153,56.0041323660412,72.0480556830452,94.3138491396242,NA,NA,NA
"River Tern","2014",2014,-2.97962917947873,0.0925440863391848,0.0414970855351088,0.0495423488967866,0.0590986816552477,52.5583769310183,69.2554544807802,90.7508579955752,100,100,100
"River Tern","2015",2015,-2.96810784872586,0.0927382432245593,0.0419520902226953,0.0501018169355152,0.0597846859599608,54.8545285850736,70.0375371666525,91.977659820411,79.7137771422279,101.129272332029,129.644844973554
"River Tern","2016",2016,-3.09398736175014,0.0918659516365383,0.0371455450314332,0.0443092321901872,0.0528161404302406,47.8509996848519,61.9400589870875,80.0048560876417,68.0713365547154,89.4370839834386,115.617403325916
"River Tern","2017",2017,-3.13443835874955,0.0915315948762712,0.035722545751545,0.042590607786972,0.0507440039193629,46.5391855776248,59.53758682384,76.8952104485334,66.7517048636509,85.9680833375555,110.701857313777
"River Tern","2018",2018,-3.09445662531367,0.0905537578508882,0.03722225726688,0.0442889116472086,0.0526600609368054,47.4503513802539,61.9116528159911,81.3544134592487,70.2952425149473,89.3960674724514,113.316909292855
"River Tern","2019",2019,-3.12978194249953,0.0963045381083749,0.0355581083162045,0.0427850755446637,0.0514412642122701,45.7639289613301,59.8094341068353,77.7042405792671,66.6038693485001,86.3606116734583,112.837472834603
"River Tern","2020",2020,-3.18873383105857,0.0911021129099348,0.033895065359295,0.0403858808058731,0.0480884118029473,44.0267106841785,56.45558985595,72.5692276521748,64.119334549577,81.5178967190484,105.127257137791
"River Tern","2021",2021,-3.02125073028284,0.0899808728753514,0.0400361099188661,0.0475714799412169,0.0564828764612208,50.9401592674802,66.5003686142541,86.2529545220785,75.0427041923847,96.0218499940814,123.373669782788
"Great Crested Tern","before 2000",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Crested Tern","2000-2006",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Crested Tern","2007-2010",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Crested Tern","2011-2012",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Crested Tern","2013",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Crested Tern","2014",2014,-5.01573097771791,0.138811384087599,0.00504011360925859,0.00661083350447421,0.00866892172884659,100,100,100,100,100,100
"Great Crested Tern","2015",2015,-4.6399916295903,0.120660411810062,0.00759476949239231,0.00961129189700112,0.0121599413598755,101.317800344442,145.386990770471,204.354957613328,101.772603897357,145.386990770471,208.391438256535
"Great Crested Tern","2016",2016,-4.81875758978306,0.128171907546379,0.00626288602319946,0.00804428578906675,0.0103297428352597,83.7773887476049,121.683382036809,172.082690581277,83.9703058502063,121.683382036809,177.254615760264
"Great Crested Tern","2017",2017,-4.59425628136166,0.117191048353685,0.00800278609360937,0.0100588051760332,0.0126396674674275,107.68673563562,152.15638344583,219.464631421415,104.880964617852,152.15638344583,220.710301389146
"Great Crested Tern","2018",2018,-4.81249561449505,0.119222808938198,0.00641326003276469,0.00809461188779667,0.0102144895301207,89.0626692143905,122.444649109953,171.727126559841,85.7503767935257,122.444649109953,174.326610528521
"Great Crested Tern","2019",2019,-4.53427521124154,0.114318755565249,0.00854313856618369,0.0106772736714667,0.0133409330691084,107.851473460273,161.511761931991,223.656207204914,113.193063189821,161.511761931991,226.782607340063
"Great Crested Tern","2020",2020,-4.76629689577115,0.118079845999189,0.00673048473465394,0.00847571894523998,0.010671060751156,89.3741534062865,128.209535749215,182.009436804518,89.8190625564219,128.209535749215,182.791321618261
"Great Crested Tern","2021",2021,-4.76858295610918,0.115653180305133,0.00674707467590502,0.0084564471352382,0.0105965738408242,89.4105234360663,127.918017138306,183.697817575663,89.0711428250041,127.918017138306,179.798686575583
"Lesser Crested Tern","before 2000",1992,-3.87548020611285,0.110816542713326,0.0165558423365353,0.0205306895156937,0.0254474304545179,100,100,100,NA,NA,NA
"Lesser Crested Tern","2000-2006",2003,-4.20158956415248,0.13146814551398,0.0115041553866887,0.0148602397768473,0.0191858451599102,52.018130016487,72.3806171511584,101.714468500863,NA,NA,NA
"Lesser Crested Tern","2007-2010",2009,-3.96000335058428,0.116302394426813,0.0150626805178519,0.018882499577015,0.0236593093210254,65.9354294408253,91.9720672926312,123.72907576261,NA,NA,NA
"Lesser Crested Tern","2011-2012",2012,-4.05944740297596,0.109248469487918,0.0138352961004667,0.0171104777530214,0.0211526278530962,60.909750177584,83.3409795610719,113.784100022744,NA,NA,NA
"Lesser Crested Tern","2013",2013,-4.42252714062624,0.121569570667307,0.00941426486852159,0.0119320995886316,0.0151181704078172,42.0751577981008,58.118357785844,83.1183020841575,NA,NA,NA
"Lesser Crested Tern","2014",2014,-4.57152333127405,0.115529377706178,0.00821263587265534,0.0102888965390102,0.012886642884789,36.3078177114062,50.1147150033386,69.6210244693422,100,100,100
"Lesser Crested Tern","2015",2015,-4.56210314382618,0.105046650928332,0.00846140305775154,0.0103857703864931,0.0127449738046466,37.7987177350681,50.5865639756241,68.0744278671517,74.3489222604902,100.941537774392,139.015035619117
"Lesser Crested Tern","2016",2016,-4.72490601152182,0.103011480430098,0.00722338842658512,0.00883231162870455,0.0107976497665376,31.8635621011171,43.0200438322011,58.072310758931,64.9508792564932,85.8431377477357,114.362270512662
"Lesser Crested Tern","2017",2017,-4.45249647685939,0.100923254169032,0.00951313707128556,0.0115818559654151,0.0140972255902203,42.0971271656293,56.4124062007851,74.5227859145169,81.9306099132374,112.566550956195,150.57026922398
"Lesser Crested Tern","2018",2018,-4.63826700283658,0.104029363561929,0.00785891329084028,0.00962780196910891,0.0117924608977586,34.8354705672862,46.894683988813,63.2669179517226,69.286360075774,93.5746795840081,125.010776243565
"Lesser Crested Tern","2019",2019,-4.38635246988814,0.104044354031969,0.0100986843885072,0.0123689121693181,0.0151455797681713,44.9956990356324,60.2459657278595,80.2513056317377,90.1405872245929,120.216119604483,163.217579847045
"Lesser Crested Tern","2020",2020,-4.71335960478181,0.103027637100831,0.00730673820926803,0.00893442454753101,0.0109227030523075,32.860569828208,43.51741104799,57.7773320782809,65.0427938724367,86.8355951841508,116.724351269919
"Lesser Crested Tern","2021",2021,-4.66845347407468,0.102206499631871,0.00765330937144287,0.00934285694863917,0.0114032413765402,34.1862451894623,45.5067860312119,61.3590040874273,68.1062368569227,90.8052375997354,123.664366921453
"Indian Skimmer","before 2000",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Skimmer","2000-2006",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Skimmer","2007-2010",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Skimmer","2011-2012",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Skimmer","2013",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Skimmer","2014",2014,-4.14865111538665,0.168752699729639,0.0112760855384649,0.0156617541473694,0.0217343200276789,100,100,100,100,100,100
"Indian Skimmer","2015",2015,-4.56461142721438,0.15560421336225,0.00764707953433981,0.0103598878140441,0.0140282428201745,42.7675968432825,66.1476850968461,100.317198814807,41.6979038662565,66.1476850968461,101.216239526168
"Indian Skimmer","2016",2016,-4.05627912274836,0.130778424241991,0.0133092412308876,0.0171643058415959,0.0221234208579246,72.9555536105163,109.593763764188,166.453023352719,73.7260483767961,109.593763764188,170.303070740997
"Indian Skimmer","2017",2017,-4.29098222393111,0.134559055470372,0.0104623508742509,0.0135981687157326,0.0176654432117314,57.3318188697526,86.8240465772898,131.400430301959,56.4016440378388,86.8240465772898,131.646762551002
"Indian Skimmer","2018",2018,-4.23182326466297,0.121138288494772,0.0113904867279471,0.0144208902207144,0.0182500510308556,61.556520210636,92.0771076152833,137.279545342014,61.5480259378815,92.0771076152833,136.067892221093
"Indian Skimmer","2019",2019,-4.71960347972571,0.132710439234138,0.00685242977187233,0.00887906054047678,0.0115015948833346,38.8018571751812,56.6926313421165,87.3719405291007,36.2398546092435,56.6926313421165,84.9241643882322
"Indian Skimmer","2020",2020,-4.66025812954562,0.12549859533789,0.00737298051888436,0.0094193762589559,0.0120303048762488,40.3783034349625,60.1425368469215,90.3665664494176,40.7437767968685,60.1425368469215,88.6607443743316
"Indian Skimmer","2021",2021,-5.07293775489737,0.125449854571786,0.00488655493216877,0.00624441312184824,0.00797807279949648,26.475723948234,39.8704580795445,60.4374246510295,27.1165792600545,39.8704580795445,59.0849504223887
"Asian Openbill","before 2000",1992,-2.80367124180638,0.0853615843351757,0.0499617769682787,0.0587883303188499,0.0691166605198787,100,100,100,NA,NA,NA
"Asian Openbill","2000-2006",2003,-2.34538843038439,0.0861370220259556,0.0777382971982678,0.0913633406466245,0.107234274670287,124.054593428375,155.41067445035,198.934830499205,NA,NA,NA
"Asian Openbill","2007-2010",2009,-2.3233014997347,0.0845437152940554,0.0796417862796462,0.0933054638072978,0.10917093593707,127.939364286909,158.714260638527,199.065484764495,NA,NA,NA
"Asian Openbill","2011-2012",2012,-2.22327458968481,0.0847650514739958,0.0876060197507662,0.102600408125344,0.119987914211883,139.316413966947,174.5251269578,217.636214260468,NA,NA,NA
"Asian Openbill","2013",2013,-2.16833996034382,0.079835113239854,0.0931709828445653,0.108069722496882,0.125181871731762,147.411761916996,183.828528401376,228.58109288942,NA,NA,NA
"Asian Openbill","2014",2014,-2.18077358744673,0.0810428361754768,0.0918670461301383,0.106808358464575,0.124009240063129,147.591831884605,181.682925650855,227.012848627446,100,100,100
"Asian Openbill","2015",2015,-2.26735735746679,0.0795552964800296,0.0848158011502286,0.0984011198308447,0.114023492502213,134.518873970522,167.382062557564,210.439153973447,74.7615107262138,92.1286697458993,114.061944484342
"Asian Openbill","2016",2016,-2.33498194041225,0.0812346529947399,0.0792459465848283,0.0922735668919809,0.107315099092403,125.539532795019,156.958985552944,195.548566952104,70.3970495524678,86.3917096175438,105.725150947738
"Asian Openbill","2017",2017,-2.37917367932493,0.0801571453374419,0.0761080910571718,0.0884666391351761,0.102717914095237,120.917099405194,150.483333436007,187.868303320588,66.3842007155638,82.8274494683089,102.515385132083
"Asian Openbill","2018",2018,-2.40675905739437,0.0800388755292454,0.0741325788548259,0.086166465794904,0.100045949181385,117.889217605426,146.570697496533,182.149150604881,65.626927434003,80.673897655194,98.9148461251402
"Asian Openbill","2019",2019,-2.4422752250058,0.0780495068720837,0.0719104457193358,0.0832887724906534,0.0963720440540686,113.330631593257,141.675689782174,172.458457157885,63.7954160641108,77.9796391293455,97.0308773328282
"Asian Openbill","2020",2020,-2.47465321423018,0.0783657284969176,0.0696595708287833,0.0807454249229541,0.0935050553144584,108.994685622168,137.349410138059,171.110800839468,61.483340418741,75.5984139104009,92.7311897069056
"Asian Openbill","2021",2021,-2.44032820180438,0.0778705728549743,0.0720697574081943,0.0834441267199014,0.0965183255977361,113.961576454195,141.939950101195,175.806895703047,63.8073486557062,78.125090507385,95.2322011501329
"Black Stork","before 2000",1992,-3.95416822176104,0.154342409506468,0.0140693639232792,0.0189919474537653,0.025614335794717,100,100,100,NA,NA,NA
"Black Stork","2000-2006",2003,-3.9290932404499,0.124232054560681,0.0152941583589673,0.0194694661399028,0.0247702168520133,68.6277154896519,102.514321858251,152.800380011076,NA,NA,NA
"Black Stork","2007-2010",2009,-3.9263583354273,0.121679593559914,0.0154120392328666,0.0195222622806303,0.0247148028759487,72.2428936350917,102.79231410131,149.071448623298,NA,NA,NA
"Black Stork","2011-2012",2012,-3.50778782099419,0.114650186729137,0.0236487561544955,0.0295186805846539,0.0368178972109544,106.41413521422,155.427349704474,224.73071589256,NA,NA,NA
"Black Stork","2013",2013,-3.83481697470616,0.114185609856967,0.0171245058327505,0.0213735699041631,0.0266625591766657,75.9939429280316,112.540169754554,161.682013873595,NA,NA,NA
"Black Stork","2014",2014,-4.12571417735901,0.121684158598987,0.0126440225530088,0.0160222117559771,0.0202936568324581,57.0304645508864,84.3631849497382,123.78616224595,100,100,100
"Black Stork","2015",2015,-4.54617195306639,0.117187311398238,0.00839539833187685,0.0105516700669691,0.0132580447601903,36.9184088561134,55.5586523849462,81.7961913465766,48.0605377386349,65.8565136179328,90.8989422830703
"Black Stork","2016",2016,-4.57417945113646,0.109391589847661,0.00828966114532676,0.0102617447736977,0.012699968327104,37.8104642588226,54.0320828007725,77.6517314527289,46.2179595519827,64.0469925749765,89.4140719982204
"Black Stork","2017",2017,-4.39473849715147,0.101236709796771,0.0100697582346643,0.012266255968368,0.0149382449511648,43.9868447616377,64.5866149231373,91.6195415774759,56.1141481720999,76.5578195768885,102.205903727235
"Black Stork","2018",2018,-4.28147693878753,0.0983792365688637,0.0113334819845475,0.0137271439735684,0.0166220887342196,49.23562943153,72.2787592319651,103.272173573701,61.4807079385176,85.6757118345251,117.523489948661
"Black Stork","2019",2019,-4.43971035784228,0.101692584234664,0.00962051506500256,0.0117300162072694,0.0142987205664494,43.6532665161055,61.7631037355456,89.4997344796903,53.1174528549803,73.2109672866699,99.4571174745025
"Black Stork","2020",2020,-4.5342774024891,0.098793478472853,0.00880591329478242,0.0106772504002946,0.0129436599223917,38.5332625989838,56.2198817487659,81.130978759186,49.202760083567,66.6403026180917,90.9213916859068
"Black Stork","2021",2021,-4.68467062314678,0.0933754104579053,0.00766163759925952,0.00919325738019411,0.0110293540796585,34.4138943556963,48.4060805379464,66.1124505032297,42.9029527880799,57.3782042093192,77.3073065641701
"Woolly-necked Stork","before 2000",1992,-2.99940328618929,0.0952498459074012,0.0404904828695339,0.0485962808566634,0.0582748711817199,100,100,100,NA,NA,NA
"Woolly-necked Stork","2000-2006",2003,-3.12130244885402,0.0946783179662297,0.035967794689874,0.0431414397686948,0.0517070368838639,69.1600678051006,88.7751881588267,115.376082936818,NA,NA,NA
"Woolly-necked Stork","2007-2010",2009,-3.14159730409902,0.0895070277463028,0.0356107949426343,0.0422933102917294,0.0501968363321566,67.9644473421357,87.0299322215112,110.62853466786,NA,NA,NA
"Woolly-necked Stork","2011-2012",2012,-2.86669428499604,0.0860704528754589,0.0469193995385562,0.0552988710853247,0.0651230048494211,88.163104229562,113.792393390002,142.996305800153,NA,NA,NA
"Woolly-necked Stork","2013",2013,-3.01653782935606,0.085580879655095,0.0405625922140261,0.0477907513361736,0.0562687214947645,78.5128115159441,98.3424050024204,125.485162289687,NA,NA,NA
"Woolly-necked Stork","2014",2014,-3.09052992934819,0.0840206478203921,0.0378382509536125,0.0444592304961324,0.0522069718314695,73.0324427660677,91.4868992284958,118.356623867582,100,100,100
"Woolly-necked Stork","2015",2015,-3.17064483477616,0.0803624151082811,0.0352238739283872,0.0411077061029253,0.0479497060730224,66.5152985803229,84.5902307301542,107.075718148729,73.6167976734228,92.4615780439595,115.075950413021
"Woolly-necked Stork","2016",2016,-3.31381361688253,0.0814535297464477,0.0305336108833091,0.0357234811844265,0.041776310373491,58.1648969672306,73.5107307692832,93.9237265151278,64.6148003771735,80.3511009654883,98.7046829716149
"Woolly-necked Stork","2017",2017,-3.37789910883984,0.0823022558996647,0.028618712052374,0.0335435684402942,0.0392986327502484,54.1987644425743,69.0249703248531,89.1123947600013,60.9121175482051,75.4479285088216,95.0018851984973
"Woolly-necked Stork","2018",2018,-3.23567537200709,0.0806564752298741,0.0330244816466476,0.0385701073133003,0.0450250916444625,61.9844172692835,79.3684344426775,100.940748877,68.5722472397619,86.7538796395848,108.469815485691
"Woolly-necked Stork","2019",2019,-3.41029735410804,0.0825807762777374,0.0277042236609675,0.0324917982951522,0.0380903776294474,52.8161237093053,66.8606685992864,84.6754515467464,57.9380186325483,73.082232716508,89.6933438691378
"Woolly-necked Stork","2020",2020,-3.40202143312463,0.0809439928659202,0.0280196880583421,0.0327573422356353,0.0382801508201941,52.938979668589,67.4070971238608,84.8889294858135,59.0327425907072,73.6795078774134,92.5340547721609
"Woolly-necked Stork","2021",2021,-3.44140060507005,0.0806754220920421,0.0269664533195797,0.0315126007498074,0.0368105515440501,51.2739578914049,64.8457046389106,82.6874844177657,56.4836940517377,70.8797709680305,88.4411720436336
"Black-necked Stork","before 2000",1992,-3.50249944759877,0.130192361542096,0.0230676809527932,0.0296728544497935,0.0381321117356568,100,100,100,NA,NA,NA
"Black-necked Stork","2000-2006",2003,-3.62637833323892,0.125004025256559,0.0206140399870362,0.0262614020636548,0.0334292943025869,62.4910520060758,88.5031202781287,124.906428240986,NA,NA,NA
"Black-necked Stork","2007-2010",2009,-3.51685985701884,0.123948094496494,0.0230193584570544,0.0292560354655716,0.037150029552258,70.4422920401854,98.5952851791623,140.986956593101,NA,NA,NA
"Black-necked Stork","2011-2012",2012,-3.6023916748585,0.11897290522359,0.0213574731233567,0.0268902922263267,0.0338314673308808,65.4054339520379,90.6225326984473,127.553922107271,NA,NA,NA
"Black-necked Stork","2013",2013,-3.6056402308388,0.132097307980914,0.0207539477611062,0.0268042587824955,0.0345869953089762,61.7415968253156,90.3325928007646,128.287446613151,NA,NA,NA
"Black-necked Stork","2014",2014,-3.65771987903644,0.112544680628356,0.0204733236115246,0.0254614995466235,0.0316452378637641,63.1693193743165,85.8073819278305,120.888356717337,100,100,100
"Black-necked Stork","2015",2015,-4.01132316493208,0.112276499683995,0.0144271644565505,0.017946427495802,0.0223143888946428,42.9252763476901,60.4809608936254,85.1073920256119,52.5808602268579,70.4845661699523,94.7467726622101
"Black-necked Stork","2016",2016,-4.14801278879473,0.111001093136349,0.0126269497920928,0.0156716758781684,0.0194433145331755,38.2289956621861,52.814857784191,72.4213755897346,45.5794248488584,61.5504827179225,82.8924919291922
